season_id,round,date,start_time,home_team,away_team,score,attendance,referee,venue,match_report,notes,home_score,away_score,match_id
73_2018,Regular Season,2018-03-17,13:00,NY Red Bulls II,Toronto FC II,'2-1,717,Kevin Broadley,Red Bull Arena,https://fbref.com/en/matches/e99ba9ea/New-York-Red-Bulls-II-Toronto-FC-II-March-17-2018-USL,,2,1,e99ba9ea
73_2018,Regular Season,2018-03-17,15:00,Louisville City,Nashville,'2-0,"7,933",Ismir Pekmic,Louisville Slugger Field,https://fbref.com/en/matches/d4a11900/Louisville-City-Nashville-SC-March-17-2018-USL,,2,0,d4a11900
73_2018,Regular Season,2018-03-17,15:30,North Carolina,TB Rowdies,'1-3,"4,197",Guido Gonzalez Jr.,WakeMed Soccer Park,https://fbref.com/en/matches/1cb70889/North-Carolina-FC-Tampa-Bay-Rowdies-March-17-2018-USL,,1,3,1cb70889
73_2018,Regular Season,2018-03-17,16:00,Reno 1868,Swope Park,'3-4,"3,224",Farhad Dadkho,Aces Ballpark,https://fbref.com/en/matches/3bf1f35d/Reno-1868-Swope-Park-Rangers-March-17-2018-USL,,3,4,3bf1f35d
73_2018,Regular Season,2018-03-17,19:00,Charlotte Ind'ence,Ottawa Fury,'4-1,"1,438",Jonathan Bilinski,Sportsplex at Matthews,https://fbref.com/en/matches/973a4f0b/Charlotte-Independence-Ottawa-Fury-March-17-2018-USL,,4,1,973a4f0b
73_2018,Regular Season,2018-03-17,19:00,Charleston,FC Cincinnati,'0-1,"4,598",Elvis Osmanovic,MUSC Health Stadium,https://fbref.com/en/matches/3b402472/Charleston-Battery-FC-Cincinnati-March-17-2018-USL,,0,1,3b402472
73_2018,Regular Season,2018-03-16,19:00,Sounders 2,Timbers 2,'2-1,"6,049",Victor Rivas,Cheney Stadium,https://fbref.com/en/matches/610884ed/Seattle-Sounders-FC-2-Portland-Timbers-2-March-16-2018-USL,,2,1,610884ed
73_2018,Regular Season,2018-03-16,19:30,RGV Toros,Saint Louis FC,'1-1,"5,910",Christopher Scruggs,H-E-B Park,https://fbref.com/en/matches/63a18ebb/RGV-FC-Toros-Saint-Louis-FC-March-16-2018-USL,,1,1,63a18ebb
73_2018,Regular Season,2018-03-18,14:00,Bethlehem,Richmond,'4-1,"3,284",Marcos de Oliveira,Goodman Stadium,https://fbref.com/en/matches/2e9952a6/Bethlehem-Steel-FC-Richmond-Kickers-March-18-2018-USL,,4,1,2e9952a6
73_2018,Regular Season,2018-03-17,18:00,CS Switchbacks,Galaxy II,'2-0,"3,023",Greg Dopka,Weidner Field,https://fbref.com/en/matches/3777ebb3/Colorado-Springs-Switchbacks-LA-Galaxy-II-March-17-2018-USL,,2,0,3777ebb3
73_2018,Regular Season,2018-03-17,19:00,OKC Energy,Tulsa,'1-0,"6,757",Luis Guardia,Taft Stadium,https://fbref.com/en/matches/84be0dc4/OKC-Energy-Tulsa-Roughnecks-FC-March-17-2018-USL,,1,0,84be0dc4
73_2018,Regular Season,2018-03-17,19:00,Orange County,Phx Rising,'1-1,"3,127",Michael Radchuk,Orange Country Great Park Soccer Field,https://fbref.com/en/matches/c7cbf579/Orange-County-SC-Phoenix-Rising-March-17-2018-USL,,1,1,c7cbf579
73_2018,Regular Season,2018-03-17,19:00,Fresno,LV Lights FC,'2-3,"7,750",Ramy Touchan,Chukchansi Park,https://fbref.com/en/matches/0d114aec/Fresno-FC-Las-Vegas-Lights-FC-March-17-2018-USL,,2,3,0d114aec
73_2018,Regular Season,2018-03-17,19:30,Sac Republic,San Antonio FC,'2-1,"11,569",Joe Dickerson,Papa Murphy’s Park,https://fbref.com/en/matches/453e7946/Sacramento-Republic-San-Antonio-FC-March-17-2018-USL,,2,1,453e7946
73_2018,Regular Season,2018-03-24,17:00,Nashville,Pittsburgh,'0-0,"18,922",Leland Grant,Nissan Stadium,https://fbref.com/en/matches/4df73573/Nashville-SC-Pittsburgh-Riverhounds-March-24-2018-USL,,0,0,4df73573
73_2018,Regular Season,2018-03-24,17:00,Richmond,Indy Eleven,'0-1,"4,756",Matthew Franz,City Stadium,https://fbref.com/en/matches/771ff701/Richmond-Kickers-Indy-Eleven-March-24-2018-USL,,0,1,771ff701
73_2018,Regular Season,2018-03-24,19:00,Charlotte Ind'ence,Toronto FC II,'2-0,"1,026",Javier Santos,Sportsplex at Matthews,https://fbref.com/en/matches/396926b0/Charlotte-Independence-Toronto-FC-II-March-24-2018-USL,,2,0,396926b0
73_2018,Regular Season,2018-03-24,19:00,Charleston,Penn FC,'1-0,"2,615",Marcos de Oliveira,MUSC Health Stadium,https://fbref.com/en/matches/760e0f21/Charleston-Battery-Penn-FC-March-24-2018-USL,,1,0,760e0f21
73_2018,Regular Season,2018-03-24,19:00,Atlanta United 2,NY Red Bulls II,'3-1,"5,615",Sergii Demianchuk,Coolray Field,https://fbref.com/en/matches/ebf188e0/Atlanta-United-2-New-York-Red-Bulls-II-March-24-2018-USL,,3,1,ebf188e0
73_2018,Regular Season,2018-03-24,19:30,TB Rowdies,Bethlehem,'2-0,"7,368",Rubiel Vazquez,Al Lang Stadium,https://fbref.com/en/matches/5dc77e0e/Tampa-Bay-Rowdies-Bethlehem-Steel-FC-March-24-2018-USL,,2,0,5dc77e0e
73_2018,Regular Season,2018-03-24,18:00,CS Switchbacks,Timbers 2,'0-1,"2,591",Kevin Stott,Weidner Field,https://fbref.com/en/matches/11c30791/Colorado-Springs-Switchbacks-Portland-Timbers-2-March-24-2018-USL,,0,1,11c30791
73_2018,Regular Season,2018-03-24,18:00,Phx Rising,OKC Energy,'4-1,"6,828",Malik Badawi,Phoenix Rising Soccer Complex,https://fbref.com/en/matches/bd7b14f4/Phoenix-Rising-OKC-Energy-March-24-2018-USL,,4,1,bd7b14f4
73_2018,Regular Season,2018-03-24,19:00,Orange County,Sac Republic,'0-1,"2,236",Farhad Dadkho,Orange Country Great Park Soccer Field,https://fbref.com/en/matches/a751f204/Orange-County-SC-Sacramento-Republic-March-24-2018-USL,,0,1,a751f204
73_2018,Regular Season,2018-03-24,19:00,Tulsa,Monarchs,'2-3,"5,203",Michael Cap,ONEOK Field,https://fbref.com/en/matches/e35eee46/Tulsa-Roughnecks-FC-Real-Monarchs-March-24-2018-USL,,2,3,e35eee46
73_2018,Regular Season,2018-03-24,19:00,Fresno,Galaxy II,'1-1,"6,128",Vincent Apple-Chiarella,Chukchansi Park,https://fbref.com/en/matches/3d684caf/Fresno-FC-LA-Galaxy-II-March-24-2018-USL,,1,1,3d684caf
73_2018,Regular Season,2018-03-24,19:30,Swope Park,Sounders 2,'4-2,"1,134",Jon Freemon,Shawnee Mission District Stadium,https://fbref.com/en/matches/c4d632ab/Swope-Park-Rangers-Seattle-Sounders-FC-2-March-24-2018-USL,,4,2,c4d632ab
73_2018,Regular Season,2018-03-24,19:30,San Antonio FC,Saint Louis FC,'2-1,"7,946",Daniel Radford,Toyota Field,https://fbref.com/en/matches/78a66c4f/San-Antonio-FC-Saint-Louis-FC-March-24-2018-USL,,2,1,78a66c4f
73_2018,Regular Season,2018-03-24,20:00,LV Lights FC,Reno 1868,'1-1,"9,019",Victor Rivas,Cashman Field,https://fbref.com/en/matches/0ea5b94a/Las-Vegas-Lights-FC-Reno-1868-March-24-2018-USL,,1,1,0ea5b94a
73_2018,Regular Season,2018-03-28,19:00,Sounders 2,Fresno,'0-1,"2,884",Daniel Radford,Cheney Stadium,https://fbref.com/en/matches/491a4f1f/Seattle-Sounders-FC-2-Fresno-FC-March-28-2018-USL,,0,1,491a4f1f
73_2018,Regular Season,2018-03-28,19:00,OKC Energy,Orange County,'0-1,"2,574",Rubiel Vazquez,Taft Stadium,https://fbref.com/en/matches/367d132a/OKC-Energy-Orange-County-SC-March-28-2018-USL,,0,1,367d132a
73_2018,Regular Season,2018-03-31,13:00,NY Red Bulls II,Charleston,'5-2,826,Jaroslaw Werel,Red Bull Arena,https://fbref.com/en/matches/1036d0f7/New-York-Red-Bulls-II-Charleston-Battery-March-31-2018-USL,,5,2,1036d0f7
73_2018,Regular Season,2018-03-31,13:00,Monarchs,Timbers 2,'4-2,"2,514",Brad Jensen,Zions Bank Stadium,https://fbref.com/en/matches/698b46e5/Real-Monarchs-Portland-Timbers-2-March-31-2018-USL,,4,2,698b46e5
73_2018,Regular Season,2018-03-31,14:00,Bethlehem,Nashville,'0-1,"2,220",Brandon Smith,Goodman Stadium,https://fbref.com/en/matches/940ed7d9/Bethlehem-Steel-FC-Nashville-SC-March-31-2018-USL,,0,1,940ed7d9
73_2018,Regular Season,2018-03-31,15:00,Louisville City,TB Rowdies,'1-0,"6,336",Jon Freemon,Louisville Slugger Field,https://fbref.com/en/matches/e085130b/Louisville-City-Tampa-Bay-Rowdies-March-31-2018-USL,,1,0,e085130b
73_2018,Regular Season,2018-03-31,15:00,Tulsa,Orange County,'0-5,"3,058",Rosendo Mendoza,ONEOK Field,https://fbref.com/en/matches/c6f5deb2/Tulsa-Roughnecks-FC-Orange-County-SC-March-31-2018-USL,,0,5,c6f5deb2
73_2018,Regular Season,2018-03-31,15:30,Galaxy II,San Antonio FC,'0-0,"1,123",Victor Rivas,StubHub Center,https://fbref.com/en/matches/e12340f0/LA-Galaxy-II-San-Antonio-FC-March-31-2018-USL,,0,0,e12340f0
73_2018,Regular Season,2018-03-31,16:00,Reno 1868,Phx Rising,'0-1,"4,104",Joe Dickerson,Aces Ballpark,https://fbref.com/en/matches/cd122d87/Reno-1868-Phoenix-Rising-March-31-2018-USL,,0,1,cd122d87
73_2018,Regular Season,2018-03-31,16:00,Saint Louis FC,CS Switchbacks,'1-0,"4,034",Javier Santos,Toyota Stadium,https://fbref.com/en/matches/2b63e724/Saint-Louis-FC-Colorado-Springs-Switchbacks-March-31-2018-USL,,1,0,2b63e724
73_2018,Regular Season,2018-03-31,17:00,Richmond,North Carolina,'2-1,"5,032",Sergii Demianchuk,City Stadium,https://fbref.com/en/matches/87cb4686/Richmond-Kickers-North-Carolina-FC-March-31-2018-USL,,2,1,87cb4686
73_2018,Regular Season,2018-03-31,19:00,Indy Eleven,FC Cincinnati,'0-1,"17,535",Malik Badawi,Lucas Oil Stadium,https://fbref.com/en/matches/6d25fcfd/Indy-Eleven-FC-Cincinnati-March-31-2018-USL,,0,1,6d25fcfd
73_2018,Regular Season,2018-03-31,19:00,Pittsburgh,Penn FC,'0-0,"2,006",Charles Murphy,Highmark Stadium,https://fbref.com/en/matches/3ea06678/Pittsburgh-Riverhounds-Penn-FC-March-31-2018-USL,,0,0,3ea06678
73_2018,Regular Season,2018-03-31,19:00,Charlotte Ind'ence,Atlanta United 2,'2-2,"1,375",Daniel Gutierrez,Sportsplex at Matthews,https://fbref.com/en/matches/2482f0eb/Charlotte-Independence-Atlanta-United-2-March-31-2018-USL,,2,2,2482f0eb
73_2018,Regular Season,2018-03-31,19:00,Fresno,OKC Energy,'2-1,"5,123",Farhad Dadkho,Chukchansi Park,https://fbref.com/en/matches/1fd647b0/Fresno-FC-OKC-Energy-March-31-2018-USL,,2,1,1fd647b0
73_2018,Regular Season,2018-03-31,19:30,RGV Toros,Sac Republic,'2-2,"5,903",Marco Vega,H-E-B Park,https://fbref.com/en/matches/5baa4e9b/RGV-FC-Toros-Sacramento-Republic-March-31-2018-USL,,2,2,5baa4e9b
73_2018,Regular Season,2018-03-31,20:00,LV Lights FC,Swope Park,'2-1,"7,888",Robi Hullner,Cashman Field,https://fbref.com/en/matches/b9258d4d/Las-Vegas-Lights-FC-Swope-Park-Rangers-March-31-2018-USL,,2,1,b9258d4d
73_2018,Regular Season,2018-04-04,19:00,Tulsa,Timbers 2,'0-0,"2,432",Alejandro Mariscal,ONEOK Field,https://fbref.com/en/matches/73612441/Tulsa-Roughnecks-FC-Portland-Timbers-2-April-4-2018-USL,,0,0,73612441
73_2018,Regular Season,2018-04-04,19:30,Swope Park,CS Switchbacks,'1-0,737,Guido Gonzalez Jr.,Shawnee Mission District Stadium,https://fbref.com/en/matches/c0a5288d/Swope-Park-Rangers-Colorado-Springs-Switchbacks-April-4-2018-USL,,1,0,c0a5288d
73_2018,Regular Season,2018-04-07,15:00,Pittsburgh,Toronto FC II,'4-0,840,Austin Saini,BMO Field,https://fbref.com/en/matches/c6cef8ac/Pittsburgh-Riverhounds-Toronto-FC-II-April-7-2018-USL,,4,0,c6cef8ac
73_2018,Regular Season,2018-04-07,17:00,Richmond,NY Red Bulls II,'1-1,"2,061",Jonathan Bilinski,City Stadium,https://fbref.com/en/matches/f10b38eb/Richmond-Kickers-New-York-Red-Bulls-II-April-7-2018-USL,,1,1,f10b38eb
73_2018,Regular Season,2018-04-07,19:00,FC Cincinnati,Louisville City,'0-1,"25,667",Joe Dickerson,Nippert Stadium,https://fbref.com/en/matches/d67080fc/FC-Cincinnati-Louisville-City-April-7-2018-USL,,0,1,d67080fc
73_2018,Regular Season,2018-04-07,19:00,North Carolina,Indy Eleven,'0-1,"3,169",Kevin Broadley,WakeMed Soccer Park,https://fbref.com/en/matches/6c04287d/North-Carolina-FC-Indy-Eleven-April-7-2018-USL,,0,1,6c04287d
73_2018,Regular Season,2018-04-07,19:30,TB Rowdies,Ottawa Fury,'5-0,"5,059",Luis Guardia,Al Lang Stadium,https://fbref.com/en/matches/f6856f8f/Tampa-Bay-Rowdies-Ottawa-Fury-April-7-2018-USL,,5,0,f6856f8f
73_2018,Regular Season,2018-04-08,15:00,Bethlehem,Charleston,'1-1,"1,625",Lorant Varga,Goodman Stadium,https://fbref.com/en/matches/d746d259/Bethlehem-Steel-FC-Charleston-Battery-April-8-2018-USL,,1,1,d746d259
73_2018,Regular Season,2018-04-08,16:00,Atlanta United 2,Penn FC,'1-1,"2,861",Elton Garcia,Coolray Field,https://fbref.com/en/matches/0340c148/Atlanta-United-2-Penn-FC-April-8-2018-USL,,1,1,0340c148
73_2018,Regular Season,2018-04-07,18:00,CS Switchbacks,RGV Toros,'2-1,"2,632",Lukasz Szpala,Weidner Field,https://fbref.com/en/matches/16a637cb/Colorado-Springs-Switchbacks-RGV-FC-Toros-April-7-2018-USL,,2,1,16a637cb
73_2018,Regular Season,2018-04-07,19:00,Phx Rising,Monarchs,'0-1,"6,531",Ramy Touchan,Phoenix Rising Soccer Complex,https://fbref.com/en/matches/b1c9d6e7/Phoenix-Rising-Real-Monarchs-April-7-2018-USL,,0,1,b1c9d6e7
73_2018,Regular Season,2018-04-07,19:00,OKC Energy,Timbers 2,'0-3,"4,041",Marco Vega,Taft Stadium,https://fbref.com/en/matches/a62a4048/OKC-Energy-Portland-Timbers-2-April-7-2018-USL,,0,3,a62a4048
73_2018,Regular Season,2018-04-07,19:00,Orange County,Galaxy II,'3-0,"3,056",Mark Allatin,Orange Country Great Park Soccer Field,https://fbref.com/en/matches/09325237/Orange-County-SC-LA-Galaxy-II-April-7-2018-USL,,3,0,09325237
73_2018,Regular Season,2018-04-07,19:30,Saint Louis FC,Fresno,'1-1,"3,683",Jon Freemon,Toyota Stadium,https://fbref.com/en/matches/ece009cf/Saint-Louis-FC-Fresno-FC-April-7-2018-USL,,1,1,ece009cf
73_2018,Regular Season,2018-04-07,19:30,Nashville,Charlotte Ind'ence,'2-0,"7,487",Elvis Osmanovic,First Tennessee Park,https://fbref.com/en/matches/685226e7/Nashville-SC-Charlotte-Independence-April-7-2018-USL,,2,0,685226e7
73_2018,Regular Season,2018-04-07,19:30,Sac Republic,Sounders 2,'1-0,"11,569",Michael Radchuk,Papa Murphy’s Park,https://fbref.com/en/matches/10f95ffc/Sacramento-Republic-Seattle-Sounders-FC-2-April-7-2018-USL,,1,0,10f95ffc
73_2018,Regular Season,2018-04-07,19:30,San Antonio FC,Swope Park,'1-1,"6,612",Ismir Pekmic,Toyota Field,https://fbref.com/en/matches/35defb1f/San-Antonio-FC-Swope-Park-Rangers-April-7-2018-USL,,1,1,35defb1f
73_2018,Regular Season,2018-04-11,19:00,Sounders 2,Monarchs,'1-3,"2,090",Alan Kelly,Phoenix Rising Soccer Complex,https://fbref.com/en/matches/704b640e/Seattle-Sounders-FC-2-Real-Monarchs-April-11-2018-USL,,1,3,704b640e
73_2018,Regular Season,2018-04-11,19:30,Galaxy II,Phx Rising,'0-1,"1,236",Alejandro Mariscal,StubHub Center,https://fbref.com/en/matches/4a50577e/LA-Galaxy-II-Phoenix-Rising-April-11-2018-USL,,0,1,4a50577e
73_2018,Regular Season,2018-04-14,12:00,Indy Eleven,Nashville,'2-1,"10,188",Rosendo Mendoza,Lucas Oil Stadium,https://fbref.com/en/matches/e3d7154f/Indy-Eleven-Nashville-SC-April-14-2018-USL,,2,1,e3d7154f
73_2018,Regular Season,2018-04-14,16:00,NY Red Bulls II,TB Rowdies,'5-0,903,Alan Kelly,Red Bull Arena,https://fbref.com/en/matches/d2e92dc8/New-York-Red-Bulls-II-Tampa-Bay-Rowdies-April-14-2018-USL,,5,0,d2e92dc8
73_2018,Regular Season,2018-04-14,19:00,Charlotte Ind'ence,North Carolina,'0-2,"2,264",Matthew Franz,Sportsplex at Matthews,https://fbref.com/en/matches/1e0d0f33/Charlotte-Independence-North-Carolina-FC-April-14-2018-USL,,0,2,1e0d0f33
73_2018,Regular Season,2018-04-14,19:00,Pittsburgh,Ottawa Fury,'1-0,"1,823",Lorant Varga,Highmark Stadium,https://fbref.com/en/matches/c08759f9/Pittsburgh-Riverhounds-Ottawa-Fury-April-14-2018-USL,,1,0,c08759f9
73_2018,Regular Season,2018-04-14,19:30,Louisville City,Richmond,'2-1,"6,009",Joshua Brooks,Louisville Slugger Field,https://fbref.com/en/matches/d787342a/Louisville-City-Richmond-Kickers-April-14-2018-USL,,2,1,d787342a
73_2018,Regular Season,2018-04-15,15:00,Bethlehem,FC Cincinnati,'1-1,"1,418",Amber O'Connor,Goodman Stadium,https://fbref.com/en/matches/b179ee9f/Bethlehem-Steel-FC-FC-Cincinnati-April-15-2018-USL,,1,1,b179ee9f
73_2018,Regular Season,2018-04-14,17:00,Sounders 2,RGV Toros,'3-2,"2,798",Levi Rippy,Cheney Stadium,https://fbref.com/en/matches/f113a6ac/Seattle-Sounders-FC-2-RGV-FC-Toros-April-14-2018-USL,,3,2,f113a6ac
73_2018,Regular Season,2018-04-14,19:00,Reno 1868,CS Switchbacks,'0-4,"4,081",Mark Allatin,Aces Ballpark,https://fbref.com/en/matches/741236db/Reno-1868-Colorado-Springs-Switchbacks-April-14-2018-USL,,0,4,741236db
73_2018,Regular Season,2018-04-14,19:30,Saint Louis FC,Galaxy II,'1-0,"4,006",Don Tebeau,Toyota Stadium,https://fbref.com/en/matches/1338195b/Saint-Louis-FC-LA-Galaxy-II-April-14-2018-USL,,1,0,1338195b
73_2018,Regular Season,2018-04-14,19:30,San Antonio FC,Orange County,'0-3,"6,090",Elton Garcia,Toyota Field,https://fbref.com/en/matches/6fc6939c/San-Antonio-FC-Orange-County-SC-April-14-2018-USL,,0,3,6fc6939c
73_2018,Regular Season,2018-04-14,20:00,LV Lights FC,Sac Republic,'1-1,"8,167",Kevin Stott,Cashman Field,https://fbref.com/en/matches/173cd1d2/Las-Vegas-Lights-FC-Sacramento-Republic-April-14-2018-USL,,1,1,173cd1d2
73_2018,Regular Season,2018-04-18,19:00,Fresno,Tulsa,'2-2,"3,718",David Barrie,Chukchansi Park,https://fbref.com/en/matches/8b8a766c/Fresno-FC-Tulsa-Roughnecks-FC-April-18-2018-USL,,2,2,8b8a766c
73_2018,Regular Season,2018-04-18,19:00,Timbers 2,RGV Toros,'3-2,"1,748",Ismir Pekmic,Providence Park,https://fbref.com/en/matches/848eddae/Portland-Timbers-2-RGV-FC-Toros-April-18-2018-USL,,3,2,848eddae
73_2018,Regular Season,2018-04-18,19:30,Sac Republic,CS Switchbacks,'2-1,"11,569",Luis Guardia,Papa Murphy’s Park,https://fbref.com/en/matches/254760bd/Sacramento-Republic-Colorado-Springs-Switchbacks-April-18-2018-USL,,2,1,254760bd
73_2018,Regular Season,2018-04-18,20:00,Toronto FC II,North Carolina,'0-0,50,Yusri Rudolf,BMO Field,https://fbref.com/en/matches/ee5591b4/Toronto-FC-II-North-Carolina-FC-April-18-2018-USL,,0,0,ee5591b4
73_2018,Regular Season,2018-04-21,14:00,Ottawa Fury,North Carolina,'1-1,"6,137",Pierre-Luc Lauziere,TD Place Stadium,https://fbref.com/en/matches/dfd5bd9f/Ottawa-Fury-North-Carolina-FC-April-21-2018-USL,,1,1,dfd5bd9f
73_2018,Regular Season,2018-04-21,19:00,Atlanta United 2,Louisville City,'1-1,"4,135",Elvis Osmanovic,Coolray Field,https://fbref.com/en/matches/5578ec1a/Atlanta-United-2-Louisville-City-April-21-2018-USL,,1,1,5578ec1a
73_2018,Regular Season,2018-04-21,19:00,FC Cincinnati,Pittsburgh,'2-2,"24,505",Greg Dopka,Nippert Stadium,https://fbref.com/en/matches/b2a19650/FC-Cincinnati-Pittsburgh-Riverhounds-April-21-2018-USL,,2,2,b2a19650
73_2018,Regular Season,2018-04-21,19:00,Penn FC,Charleston,'1-1,"1,712",Guido Gonzalez Jr.,FNB FIELD,https://fbref.com/en/matches/d0880a18/Penn-FC-Charleston-Battery-April-21-2018-USL,,1,1,d0880a18
73_2018,Regular Season,2018-04-21,19:30,TB Rowdies,Monarchs,'2-0,"6,027",Daniel Gutierrez,Al Lang Stadium,https://fbref.com/en/matches/c5d03b35/Tampa-Bay-Rowdies-Real-Monarchs-April-21-2018-USL,,2,0,c5d03b35
73_2018,Regular Season,2018-04-21,18:00,CS Switchbacks,Sounders 2,'0-0,"2,534",Rosendo Mendoza,Weidner Field,https://fbref.com/en/matches/2ec4fcc5/Colorado-Springs-Switchbacks-Seattle-Sounders-FC-2-April-21-2018-USL,,0,0,2ec4fcc5
73_2018,Regular Season,2018-04-21,19:00,Phx Rising,Swope Park,'2-2,"6,300",Victor Rivas,Phoenix Rising Soccer Complex,https://fbref.com/en/matches/f46fc101/Phoenix-Rising-Swope-Park-Rangers-April-21-2018-USL,,2,2,f46fc101
73_2018,Regular Season,2018-04-21,19:00,OKC Energy,Saint Louis FC,'0-1,"2,679",Michael Radchuk,Taft Stadium,https://fbref.com/en/matches/ba835b53/OKC-Energy-Saint-Louis-FC-April-21-2018-USL,,0,1,ba835b53
73_2018,Regular Season,2018-04-21,19:00,Timbers 2,Reno 1868,'1-2,"1,834",Farhad Dadkho,Providence Park,https://fbref.com/en/matches/20bc8b0d/Portland-Timbers-2-Reno-1868-April-21-2018-USL,,1,2,20bc8b0d
73_2018,Regular Season,2018-04-22,17:30,Galaxy II,NY Red Bulls II,'1-1,"1,131",Ramy Touchan,StubHub Center,https://fbref.com/en/matches/c604d5f7/LA-Galaxy-II-New-York-Red-Bulls-II-April-22-2018-USL,,1,1,c604d5f7
73_2018,Regular Season,2018-04-22,18:00,Fresno,San Antonio FC,'0-0,"4,850",Lukasz Szpala,Chukchansi Park,https://fbref.com/en/matches/bec53d31/Fresno-FC-San-Antonio-FC-April-22-2018-USL,,0,0,bec53d31
73_2018,Regular Season,2018-04-24,18:30,Penn FC,Nashville,'0-0,"1,012",Lorant Varga,FNB FIELD,https://fbref.com/en/matches/cdd6bef4/Penn-FC-Nashville-SC-April-24-2018-USL,,0,0,cdd6bef4
73_2018,Regular Season,2018-04-24,19:00,Atlanta United 2,Charleston,'0-3,"2,047",Rubiel Vazquez,Coolray Field,https://fbref.com/en/matches/1e076b21/Atlanta-United-2-Charleston-Battery-April-24-2018-USL,,0,3,1e076b21
73_2018,Regular Season,2018-04-25,19:00,Richmond,Toronto FC II,'2-1,"2,623",Marcos de Oliveira,City Stadium,https://fbref.com/en/matches/62377965/Richmond-Kickers-Toronto-FC-II-April-25-2018-USL,,2,1,62377965
73_2018,Regular Season,2018-04-25,19:00,RGV Toros,Orange County,'2-0,"4,145",Mark Allatin,H-E-B Park,https://fbref.com/en/matches/2aca050e/RGV-FC-Toros-Orange-County-SC-April-25-2018-USL,,2,0,2aca050e
73_2018,Regular Season,2018-04-28,14:00,Ottawa Fury,FC Cincinnati,'0-3,"2,785",Carol-Anne Chenard,TD Place Stadium,https://fbref.com/en/matches/21a44920/Ottawa-Fury-FC-Cincinnati-April-28-2018-USL,,0,3,21a44920
73_2018,Regular Season,2018-04-28,18:30,Toronto FC II,NY Red Bulls II,'0-0,117,Silviu Petrescu,BMO Field,https://fbref.com/en/matches/fbe11406/Toronto-FC-II-New-York-Red-Bulls-II-April-28-2018-USL,,0,0,fbe11406
73_2018,Regular Season,2018-04-28,19:00,North Carolina,Penn FC,'3-0,"3,970",Jonathan Bilinski,WakeMed Soccer Park,https://fbref.com/en/matches/29b8de31/North-Carolina-FC-Penn-FC-April-28-2018-USL,,3,0,29b8de31
73_2018,Regular Season,2018-04-28,19:00,Charleston,TB Rowdies,'1-0,"3,462",Ismir Pekmic,MUSC Health Stadium,https://fbref.com/en/matches/7f5ac42d/Charleston-Battery-Tampa-Bay-Rowdies-April-28-2018-USL,,1,0,7f5ac42d
73_2018,Regular Season,2018-04-28,19:00,Pittsburgh,Atlanta United 2,'1-0,"1,998",Kevin Broadley,Highmark Stadium,https://fbref.com/en/matches/e38fd4a0/Pittsburgh-Riverhounds-Atlanta-United-2-April-28-2018-USL,,1,0,e38fd4a0
73_2018,Regular Season,2018-04-28,19:00,Charlotte Ind'ence,Indy Eleven,'0-0,"1,702",Guido Gonzalez Jr.,Sportsplex at Matthews,https://fbref.com/en/matches/055a6d0e/Charlotte-Independence-Indy-Eleven-April-28-2018-USL,,0,0,055a6d0e
73_2018,Regular Season,2018-04-28,19:30,Louisville City,Bethlehem,'3-1,"7,876",David Barrie,Louisville Slugger Field,https://fbref.com/en/matches/ea4b6c2a/Louisville-City-Bethlehem-Steel-FC-April-28-2018-USL,,3,1,ea4b6c2a
73_2018,Regular Season,2018-04-27,20:00,LV Lights FC,San Antonio FC,'1-3,"8,025",Luis Guardia,Cashman Field,https://fbref.com/en/matches/ac9d9a63/Las-Vegas-Lights-FC-San-Antonio-FC-April-27-2018-USL,,1,3,ac9d9a63
73_2018,Regular Season,2018-04-28,19:00,Phx Rising,Fresno,'1-1,"5,829",Greg Dopka,Phoenix Rising Soccer Complex,https://fbref.com/en/matches/b1833cd2/Phoenix-Rising-Fresno-FC-April-28-2018-USL,,1,1,b1833cd2
73_2018,Regular Season,2018-04-28,19:00,Reno 1868,OKC Energy,'2-0,"4,153",Rosendo Mendoza,Aces Ballpark,https://fbref.com/en/matches/21a66897/Reno-1868-OKC-Energy-April-28-2018-USL,,2,0,21a66897
73_2018,Regular Season,2018-04-28,19:00,Orange County,CS Switchbacks,'1-0,"3,742",Michael Radchuk,Orange Country Great Park Soccer Field,https://fbref.com/en/matches/8d02e58b/Orange-County-SC-Colorado-Springs-Switchbacks-April-28-2018-USL,,1,0,8d02e58b
73_2018,Regular Season,2018-04-28,19:30,Sac Republic,Tulsa,'1-1,"11,569",Victor Rivas,Papa Murphy’s Park,https://fbref.com/en/matches/fbcf7069/Sacramento-Republic-Tulsa-Roughnecks-FC-April-28-2018-USL,,1,1,fbcf7069
73_2018,Regular Season,2018-04-28,19:30,Swope Park,Saint Louis FC,'1-1,900,Lukasz Szpala,Shawnee Mission District Stadium,https://fbref.com/en/matches/bf2a9b9e/Swope-Park-Rangers-Saint-Louis-FC-April-28-2018-USL,,1,1,bf2a9b9e
73_2018,Regular Season,2018-04-30,19:00,Monarchs,LV Lights FC,'0-0,"4,065",Jon Freemon,Zions Bank Stadium,https://fbref.com/en/matches/9ad42909/Real-Monarchs-Las-Vegas-Lights-FC-April-30-2018-USL,,0,0,9ad42909
73_2018,Regular Season,2018-05-02,10:30,Ottawa Fury,NY Red Bulls II,'0-0,"8,084",Mathieu Souaré,TD Place Stadium,https://fbref.com/en/matches/5730f22e/Ottawa-Fury-New-York-Red-Bulls-II-May-2-2018-USL,,0,0,5730f22e
