season_id,round,date,start_time,home_team,away_team,score,attendance,referee,venue,match_report,notes,home_score,away_score,match_id
73_2020,Regular Season,2020-08-16,19:30,TB Rowdies,Miami FC,'1-1,244,Tori Penso,Al Lang Stadium,https://fbref.com/en/matches/488b9a35/Tampa-Bay-Rowdies-Miami-FC-August-16-2020-USL-Championship,,1,1,488b9a35
73_2020,Regular Season,2020-08-15,19:30,Phx Rising,Loyal,'2-0,,Isaiah Vlad,Casino Arizona Field,https://fbref.com/en/matches/2ec91fb7/Phoenix-Rising-San-Diego-Loyal-August-15-2020-USL-Championship,,2,0,2ec91fb7
73_2020,Regular Season,2020-08-15,19:30,Reno 1868,Timbers 2,'5-2,,Elijio Arreguin,Aces Ballpark,https://fbref.com/en/matches/01a90d3b/Reno-1868-Portland-Timbers-2-August-15-2020-USL-Championship,,5,2,01a90d3b
73_2020,Regular Season,2020-08-15,20:00,Monarchs,El Paso,'0-1,522,Brad Jensen,Rio Tinto Stadium,https://fbref.com/en/matches/c692d75c/Real-Monarchs-El-Paso-Locomotive-August-15-2020-USL-Championship,,0,1,c692d75c
73_2020,Regular Season,2020-08-15,20:00,San Antonio FC,Bold,'1-1,,Elton Garcia,Toyota Field,https://fbref.com/en/matches/a12ba992/San-Antonio-FC-Austin-Bold-August-15-2020-USL-Championship,,1,1,a12ba992
73_2020,Regular Season,2020-08-15,20:00,Louisville City,Loudoun United,'2-0,"4,850",Eric Tattersall,Lynn Family Stadium,https://fbref.com/en/matches/65d8fcc1/Louisville-City-Loudoun-United-August-15-2020-USL-Championship,,2,0,65d8fcc1
73_2020,Regular Season,2020-08-15,20:00,Charleston,Atlanta United 2,'3-2,,John Matto,Patriots Point Soccer Complex,https://fbref.com/en/matches/b1268862/Charleston-Battery-Atlanta-United-2-August-15-2020-USL-Championship,,3,2,b1268862
73_2020,Regular Season,2020-08-15,20:00,Sac Republic,Tacoma,'3-1,,Ricardo Fierro,Papa Murphy’s Park,https://fbref.com/en/matches/8bbed7ee/Sacramento-Republic-Tacoma-Defiance-August-15-2020-USL-Championship,,3,1,8bbed7ee
73_2020,Regular Season,2020-08-19,14:00,Galaxy II,Phx Rising,'1-4,,Brandon Stevis,Dignity Health Sports Park,https://fbref.com/en/matches/0ac43ba7/LA-Galaxy-II-Phoenix-Rising-August-19-2020-USL-Championship,,1,4,0ac43ba7
73_2020,Regular Season,2020-08-19,19:00,Loudoun United,Pittsburgh,'0-2,452,Matthew Franz,Segra Field,https://fbref.com/en/matches/36e11f22/Loudoun-United-Pittsburgh-Riverhounds-August-19-2020-USL-Championship,,0,2,36e11f22
73_2020,Regular Season,2020-08-19,19:00,North Carolina,Charleston,'0-3,,John Griggs,Sahlen's Stadium at WakeMed Soccer Park,https://fbref.com/en/matches/f0f0eb00/North-Carolina-FC-Charleston-Battery-August-19-2020-USL-Championship,,0,3,f0f0eb00
73_2020,Regular Season,2020-08-19,19:00,Miami FC,Atlanta United 2,'2-2,,Natalie Simon,Riccardo Silva Stadium,https://fbref.com/en/matches/d728f189/Miami-FC-Atlanta-United-2-August-19-2020-USL-Championship,,2,2,d728f189
73_2020,Regular Season,2020-08-19,19:00,FC Tulsa,Bold,'2-2,"2,255",Jon Freemon,ONEOK Field,https://fbref.com/en/matches/a035b339/FC-Tulsa-Austin-Bold-August-19-2020-USL-Championship,,2,2,a035b339
73_2020,Regular Season,2020-08-19,19:30,LV Lights FC,Tacoma,'3-1,,Karen Callado,Cashman Field,https://fbref.com/en/matches/ba7b689c/Las-Vegas-Lights-FC-Tacoma-Defiance-August-19-2020-USL-Championship,,3,1,ba7b689c
73_2020,Regular Season,2020-08-19,20:00,San Antonio FC,OKC Energy,'4-0,,Héctor Hernández,Toyota Field,https://fbref.com/en/matches/88268e55/San-Antonio-FC-OKC-Energy-August-19-2020-USL-Championship,,4,0,88268e55
73_2020,Regular Season,2020-08-19,20:00,Louisville City,Sporting KC II,'4-1,,Youssef Elmessoussi,Lynn Family Stadium,https://fbref.com/en/matches/00cbbaee/Louisville-City-Sporting-Kansas-City-II-August-19-2020-USL-Championship,,4,1,00cbbaee
73_2020,Regular Season,2020-08-19,20:00,Monarchs,New Mexico Utd,'0-2,465,Elvis Osmanovic,Zions Bank Stadium,https://fbref.com/en/matches/0c64d389/Real-Monarchs-New-Mexico-United-August-19-2020-USL-Championship,,0,2,0c64d389
73_2020,Regular Season,2020-08-22,18:30,B'ham Legion,Memphis 901,'2-2,,Muhammad Hassan,BBVA Compass Field,https://fbref.com/en/matches/6d3cf764/Birmingham-Legion-Memphis-901-August-22-2020-USL-Championship,,2,2,6d3cf764
73_2020,Regular Season,2020-08-22,19:00,Pittsburgh,Saint Louis FC,'2-2,,Kevin Fikar,Highmark Stadium,https://fbref.com/en/matches/400bcfdf/Pittsburgh-Riverhounds-Saint-Louis-FC-August-22-2020-USL-Championship,,2,2,400bcfdf
73_2020,Regular Season,2020-08-22,19:30,TB Rowdies,Atlanta United 2,'2-1,,Gabriele Giusti,Al Lang Stadium,https://fbref.com/en/matches/66ebbdfd/Tampa-Bay-Rowdies-Atlanta-United-2-August-22-2020-USL-Championship,,2,1,66ebbdfd
73_2020,Regular Season,2020-08-22,18:00,CS Switchbacks,El Paso,'0-0,"1,000",Laura Rodriguez,Weidner Field,https://fbref.com/en/matches/b7ddfc4e/Colorado-Springs-Switchbacks-El-Paso-Locomotive-August-22-2020-USL-Championship,,0,0,b7ddfc4e
73_2020,Regular Season,2020-08-23,19:00,Miami FC,Charlotte Ind'ence,'2-1,,Jonathan Bilinski,Riccardo Silva Stadium,https://fbref.com/en/matches/933e8a48/Miami-FC-Charlotte-Independence-August-23-2020-USL-Championship,,2,1,933e8a48
73_2020,Regular Season,2020-08-22,19:00,Galaxy II,Orange County,'1-2,,William Hoffman,Dignity Health Sports Park,https://fbref.com/en/matches/13899804/LA-Galaxy-II-Orange-County-SC-August-22-2020-USL-Championship,,1,2,13899804
73_2020,Regular Season,2020-08-22,19:00,Loyal,Reno 1868,'1-3,,Ricardo Fierro,Torero Stadium,https://fbref.com/en/matches/0389eb55/San-Diego-Loyal-Reno-1868-August-22-2020-USL-Championship,,1,3,0389eb55
73_2020,Regular Season,2020-08-23,19:00,Hartford Athletic,Loudoun United,'2-2,,Thomas Snyder,Dillon Stadium,https://fbref.com/en/matches/46aba025/Hartford-Athletic-Loudoun-United-August-23-2020-USL-Championship,,2,2,46aba025
73_2020,Regular Season,2020-08-22,19:00,Sporting KC II,OKC Energy,'3-0,,Jon Freemon,Children's Mercy Park,https://fbref.com/en/matches/c01eb72f/Sporting-Kansas-City-II-OKC-Energy-August-22-2020-USL-Championship,,3,0,c01eb72f
73_2020,Regular Season,2020-08-22,19:30,LV Lights FC,Phx Rising,'3-3,,Malik Badawi,Cashman Field,https://fbref.com/en/matches/3a37794f/Las-Vegas-Lights-FC-Phoenix-Rising-August-22-2020-USL-Championship,,3,3,3a37794f
73_2020,Regular Season,2020-08-22,20:00,Monarchs,New Mexico Utd,'1-2,570,Lukasz Szpala,Rio Tinto Stadium,https://fbref.com/en/matches/a8b63969/Real-Monarchs-New-Mexico-United-August-22-2020-USL-Championship,,1,2,a8b63969
73_2020,Regular Season,2020-08-22,20:00,San Antonio FC,FC Tulsa,'2-0,,Luis Guardia,Toyota Field,https://fbref.com/en/matches/72e436fe/San-Antonio-FC-FC-Tulsa-August-22-2020-USL-Championship,,2,0,72e436fe
73_2020,Regular Season,2020-08-22,20:00,RGV Toros,Bold,'2-3,,Gerald Flores,H-E-B Park,https://fbref.com/en/matches/0a9eee44/RGV-FC-Toros-Austin-Bold-August-22-2020-USL-Championship,,2,3,0a9eee44
73_2020,Regular Season,2020-08-22,20:00,Sac Republic,Timbers 2,'2-1,,Nicholas Marin,Papa Murphy’s Park,https://fbref.com/en/matches/57a3b861/Sacramento-Republic-Portland-Timbers-2-August-22-2020-USL-Championship,,2,1,57a3b861
73_2020,Regular Season,2020-08-26,19:00,Charlotte Ind'ence,North Carolina,'1-0,,Kevin Broadley,Sportsplex at Matthews,https://fbref.com/en/matches/311908ad/Charlotte-Independence-North-Carolina-FC-August-26-2020-USL-Championship,,1,0,311908ad
73_2020,Regular Season,2020-08-25,19:00,LV Lights FC,Orange County,'3-1,,Brandon Stevis,Cashman Field,https://fbref.com/en/matches/b4730fcc/Las-Vegas-Lights-FC-Orange-County-SC-August-25-2020-USL-Championship,,3,1,b4730fcc
73_2020,Regular Season,2020-08-26,19:30,Charleston,Miami FC,'3-1,,Izlen Peksenar,Patriots Point Soccer Complex,https://fbref.com/en/matches/bea9c891/Charleston-Battery-Miami-FC-August-26-2020-USL-Championship,,3,1,bea9c891
73_2020,Regular Season,2020-08-26,17:00,Timbers 2,Galaxy II,'2-3,,Farhad Dadkho,Providence Park,https://fbref.com/en/matches/2a2b2659/Portland-Timbers-2-LA-Galaxy-II-August-26-2020-USL-Championship,,2,3,2a2b2659
73_2020,Regular Season,2020-08-26,19:00,CS Switchbacks,Bold,'4-4,"1,000",Ismir Pekmic,Weidner Field,https://fbref.com/en/matches/824624be/Colorado-Springs-Switchbacks-Austin-Bold-August-26-2020-USL-Championship,,4,4,824624be
73_2020,Regular Season,2020-08-26,20:00,Louisville City,Indy Eleven,'1-0,"4,851",Matthew Thompson,Lynn Family Stadium,https://fbref.com/en/matches/b2fda1d1/Louisville-City-Indy-Eleven-August-26-2020-USL-Championship,,1,0,b2fda1d1
73_2020,Regular Season,2020-08-28,19:00,Hartford Athletic,Pittsburgh,'0-3,"1,375",Jeremy Scheer,Dillon Stadium,https://fbref.com/en/matches/95b2ce1e/Hartford-Athletic-Pittsburgh-Riverhounds-August-28-2020-USL-Championship,,0,3,95b2ce1e
73_2020,Regular Season,2020-08-29,18:30,Loudoun United,NY Red Bulls II,'2-3,512,John Griggs,Segra Field,https://fbref.com/en/matches/19922dcb/Loudoun-United-New-York-Red-Bulls-II-August-29-2020-USL-Championship,,2,3,19922dcb
73_2020,Regular Season,2020-08-28,19:00,RGV Toros,San Antonio FC,'1-3,,Malik Badawi,H-E-B Park,https://fbref.com/en/matches/8b0737c6/RGV-FC-Toros-San-Antonio-FC-August-28-2020-USL-Championship,,1,3,8b0737c6
73_2020,Regular Season,2020-08-29,19:00,Charlotte Ind'ence,B'ham Legion,'1-4,,Sergii Demianchuk,Sportsplex at Matthews,https://fbref.com/en/matches/a9f5db13/Charlotte-Independence-Birmingham-Legion-August-29-2020-USL-Championship,,1,4,a9f5db13
73_2020,Regular Season,2020-08-29,19:30,Charleston,TB Rowdies,'1-0,203,Matthew Thompson,Patriots Point Soccer Complex,https://fbref.com/en/matches/a7abd561/Charleston-Battery-Tampa-Bay-Rowdies-August-29-2020-USL-Championship,,1,0,a7abd561
73_2020,Regular Season,2020-08-30,14:00,Galaxy II,LV Lights FC,'4-3,,Ricardo Fierro,Dignity Health Sports Park,https://fbref.com/en/matches/eea85ba3/LA-Galaxy-II-Las-Vegas-Lights-FC-August-30-2020-USL-Championship,,4,3,eea85ba3
73_2020,Regular Season,2020-08-30,17:00,OKC Energy,Bold,'1-1,"1,540",Lorenzo Hernandez,Taft Stadium,https://fbref.com/en/matches/fa8b882a/OKC-Energy-Austin-Bold-August-30-2020-USL-Championship,,1,1,fa8b882a
73_2020,Regular Season,2020-08-29,18:00,CS Switchbacks,New Mexico Utd,'1-1,"1,000",Farhad Dadkho,Weidner Field,https://fbref.com/en/matches/fcee8931/Colorado-Springs-Switchbacks-New-Mexico-United-August-29-2020-USL-Championship,,1,1,fcee8931
73_2020,Regular Season,2020-08-29,19:00,Orange County,Loyal,'0-0,,Samantha Martinez,Orange Country Great Park Championship S...,https://fbref.com/en/matches/1317586d/Orange-County-SC-San-Diego-Loyal-August-29-2020-USL-Championship,,0,0,1317586d
73_2020,Regular Season,2020-08-29,19:00,Saint Louis FC,Louisville City,'1-1,,Ismir Pekmic,West Community Stadium,https://fbref.com/en/matches/be6d6d4c/Saint-Louis-FC-Louisville-City-August-29-2020-USL-Championship,,1,1,be6d6d4c
73_2020,Regular Season,2020-08-29,19:00,FC Tulsa,Sporting KC II,'1-2,,Chris Ruska,ONEOK Field,https://fbref.com/en/matches/497ea4d4/FC-Tulsa-Sporting-Kansas-City-II-August-29-2020-USL-Championship,,1,2,497ea4d4
73_2020,Regular Season,2020-08-29,19:00,Reno 1868,Phx Rising,'2-1,,Elijio Arreguin,Aces Ballpark,https://fbref.com/en/matches/62855e2b/Reno-1868-Phoenix-Rising-August-29-2020-USL-Championship,,2,1,62855e2b
73_2020,Regular Season,2020-08-29,20:30,El Paso,Monarchs,'2-1,801,Elton Garcia,Southwest University Park,https://fbref.com/en/matches/32658ee9/El-Paso-Locomotive-Real-Monarchs-August-29-2020-USL-Championship,,2,1,32658ee9
73_2020,Regular Season,2020-09-01,19:00,Pittsburgh,Loudoun United,'3-0,,Joshua Encarnacion,Highmark Stadium,https://fbref.com/en/matches/bcc65f3d/Pittsburgh-Riverhounds-Loudoun-United-September-1-2020-USL-Championship,,3,0,bcc65f3d
73_2020,Regular Season,2020-09-02,12:00,Timbers 2,Sac Republic,'1-2,,Farhad Dadkho,Providence Park,https://fbref.com/en/matches/bc7bed01/Portland-Timbers-2-Sacramento-Republic-September-2-2020-USL-Championship,,1,2,bc7bed01
73_2020,Regular Season,2020-09-02,19:30,Union II,Atlanta United 2,'1-2,,Thomas Snyder,Subaru Park,https://fbref.com/en/matches/338790e8/Philadelphia-Union-II-Atlanta-United-2-September-2-2020-USL-Championship,,1,2,338790e8
73_2020,Regular Season,2020-09-02,19:30,TB Rowdies,Miami FC,'3-0,180,Joe Jones,Al Lang Stadium,https://fbref.com/en/matches/c359a02c/Tampa-Bay-Rowdies-Miami-FC-September-2-2020-USL-Championship,,3,0,c359a02c
73_2020,Regular Season,2020-09-02,19:00,B'ham Legion,North Carolina,'1-2,,Lukasz Szpala,BBVA Compass Field,https://fbref.com/en/matches/d96d0b2c/Birmingham-Legion-North-Carolina-FC-September-2-2020-USL-Championship,,1,2,d96d0b2c
73_2020,Regular Season,2020-09-02,19:00,FC Tulsa,RGV Toros,'2-1,"1,836",Mathew Corrigan,ONEOK Field,https://fbref.com/en/matches/eb57a4ba/FC-Tulsa-RGV-FC-Toros-September-2-2020-USL-Championship,,2,1,eb57a4ba
73_2020,Regular Season,2020-09-02,19:00,Memphis 901,Charlotte Ind'ence,'0-2,,Tori Penso,AutoZone Park,https://fbref.com/en/matches/df11e503/Memphis-901-Charlotte-Independence-September-2-2020-USL-Championship,,0,2,df11e503
73_2020,Regular Season,2020-09-02,19:00,Orange County,Galaxy II,'2-1,,Karen Callado,Orange Country Great Park Championship S...,https://fbref.com/en/matches/0bc57d9a/Orange-County-SC-LA-Galaxy-II-September-2-2020-USL-Championship,,2,1,0bc57d9a
73_2020,Regular Season,2020-09-02,19:30,LV Lights FC,Loyal,'1-1,,Jonathan Bilinski,Cashman Field,https://fbref.com/en/matches/1671826e/Las-Vegas-Lights-FC-San-Diego-Loyal-September-2-2020-USL-Championship,,1,1,1671826e
73_2020,Regular Season,2020-09-05,17:00,NY Red Bulls II,Pittsburgh,'0-3,,Adam Kilpatrick,Red Bull Arena,https://fbref.com/en/matches/d2886b57/New-York-Red-Bulls-II-Pittsburgh-Riverhounds-September-5-2020-USL-Championship,,0,3,d2886b57
73_2020,Regular Season,2020-09-05,19:00,Hartford Athletic,Loudoun United,'2-1,,Christian Centeno,Dillon Stadium,https://fbref.com/en/matches/861f0a30/Hartford-Athletic-Loudoun-United-September-5-2020-USL-Championship,,2,1,861f0a30
73_2020,Regular Season,2020-09-04,19:00,Saint Louis FC,Sporting KC II,'3-2,,Matt Geringer,West Community Stadium,https://fbref.com/en/matches/ec9513ce/Saint-Louis-FC-Sporting-Kansas-City-II-September-4-2020-USL-Championship,,3,2,ec9513ce
73_2020,Regular Season,2020-09-05,19:00,Indy Eleven,Louisville City,'1-3,"6,778",Elvis Osmanovic,Lucas Oil Stadium,https://fbref.com/en/matches/cb58dcd1/Indy-Eleven-Louisville-City-September-5-2020-USL-Championship,,1,3,cb58dcd1
73_2020,Regular Season,2020-09-05,19:00,Charlotte Ind'ence,North Carolina,'3-1,,Jonathan Bilinski,Sportsplex at Matthews,https://fbref.com/en/matches/3a5bf172/Charlotte-Independence-North-Carolina-FC-September-5-2020-USL-Championship,,3,1,3a5bf172
73_2020,Regular Season,2020-09-05,19:30,Miami FC,Charleston,'1-1,,Gabriele Giusti,Riccardo Silva Stadium,https://fbref.com/en/matches/dd5fc757/Miami-FC-Charleston-Battery-September-5-2020-USL-Championship,,1,1,dd5fc757
73_2020,Regular Season,2020-09-04,20:00,Monarchs,Tacoma,'1-0,431,Brandon Stevis,Rio Tinto Stadium,https://fbref.com/en/matches/25300d8a/Real-Monarchs-Tacoma-Defiance-September-4-2020-USL-Championship,,1,0,25300d8a
73_2020,Regular Season,2020-09-05,18:00,CS Switchbacks,OKC Energy,'0-0,"1,000",Calin Radosav,Weidner Field,https://fbref.com/en/matches/f90e11a0/Colorado-Springs-Switchbacks-OKC-Energy-September-5-2020-USL-Championship,,0,0,f90e11a0
73_2020,Regular Season,2020-09-05,19:00,Memphis 901,B'ham Legion,'1-1,,Jervis Atagana,AutoZone Park,https://fbref.com/en/matches/ab1f7935/Memphis-901-Birmingham-Legion-September-5-2020-USL-Championship,,1,1,ab1f7935
73_2020,Regular Season,2020-09-05,19:00,Orange County,Galaxy II,'1-2,,Joseph Salinas,Orange Country Great Park Championship S...,https://fbref.com/en/matches/cc9ef018/Orange-County-SC-LA-Galaxy-II-September-5-2020-USL-Championship,,1,2,cc9ef018
73_2020,Regular Season,2020-09-05,19:00,Reno 1868,Timbers 2,'7-1,,Ricardo Fierro,Aces Ballpark,https://fbref.com/en/matches/6a480f69/Reno-1868-Portland-Timbers-2-September-5-2020-USL-Championship,,7,1,6a480f69
73_2020,Regular Season,2020-09-05,19:30,LV Lights FC,Phx Rising,'0-2,,William Hoffman,Cashman Field,https://fbref.com/en/matches/525b1546/Las-Vegas-Lights-FC-Phoenix-Rising-September-5-2020-USL-Championship,,0,2,525b1546
73_2020,Regular Season,2020-09-06,19:30,TB Rowdies,Union II,'2-0,140,Tori Penso,Al Lang Stadium,https://fbref.com/en/matches/615fbea6/Tampa-Bay-Rowdies-Philadelphia-Union-II-September-6-2020-USL-Championship,,2,0,615fbea6
73_2020,Regular Season,2020-09-05,20:00,Bold,FC Tulsa,'1-1,,Elton Garcia,Bold Stadium,https://fbref.com/en/matches/409571b5/Austin-Bold-FC-Tulsa-September-5-2020-USL-Championship,,1,1,409571b5
73_2020,Regular Season,2020-09-05,20:00,San Antonio FC,RGV Toros,'3-2,813,Héctor Hernández,Toyota Field,https://fbref.com/en/matches/0a1caec1/San-Antonio-FC-RGV-FC-Toros-September-5-2020-USL-Championship,,3,2,0a1caec1
73_2020,Regular Season,2020-09-05,20:30,El Paso,New Mexico Utd,'3-2,,Malik Badawi,Southwest University Park,https://fbref.com/en/matches/880bec96/El-Paso-Locomotive-New-Mexico-United-September-5-2020-USL-Championship,,3,2,880bec96
73_2020,Regular Season,2020-09-09,17:00,NY Red Bulls II,Union II,'6-0,,Luis Arroyo,Red Bull Arena,https://fbref.com/en/matches/250acb0f/New-York-Red-Bulls-II-Philadelphia-Union-II-September-9-2020-USL-Championship,,6,0,250acb0f
73_2020,Regular Season,2020-09-09,19:00,Indy Eleven,Sporting KC II,'2-1,,Ismir Pekmic,Lucas Oil Stadium,https://fbref.com/en/matches/cdfa9ba3/Indy-Eleven-Sporting-Kansas-City-II-September-9-2020-USL-Championship,,2,1,cdfa9ba3
73_2020,Regular Season,2020-09-08,20:00,Bold,FC Tulsa,'2-2,,Melvin Rivas,Bold Stadium,https://fbref.com/en/matches/aa474fa8/Austin-Bold-FC-Tulsa-September-8-2020-USL-Championship,,2,2,aa474fa8
73_2020,Regular Season,2020-09-09,19:00,Galaxy II,Loyal,'0-3,,Michael Radchuk,Dignity Health Sports Park,https://fbref.com/en/matches/08433964/LA-Galaxy-II-San-Diego-Loyal-September-9-2020-USL-Championship,,0,3,08433964
73_2020,Regular Season,2020-09-09,19:00,Timbers 2,Tacoma,'3-0,,Baboucarr Jallow,Providence Park,https://fbref.com/en/matches/e2a1fffa/Portland-Timbers-2-Tacoma-Defiance-September-9-2020-USL-Championship,,3,0,e2a1fffa
73_2020,Regular Season,2020-09-10,19:00,North Carolina,Memphis 901,'2-3,,John Matto,Sahlen's Stadium at WakeMed Soccer Park,https://fbref.com/en/matches/24bf6455/North-Carolina-FC-Memphis-901-September-10-2020-USL-Championship,,2,3,24bf6455
73_2020,Regular Season,2020-09-09,19:30,Sac Republic,Orange County,'2-1,,Elijio Arreguin,Papa Murphy’s Park,https://fbref.com/en/matches/f763258f/Sacramento-Republic-Orange-County-SC-September-9-2020-USL-Championship,,2,1,f763258f
73_2020,Regular Season,2020-09-09,20:00,Monarchs,CS Switchbacks,'4-1,,Brad Jensen,Rio Tinto Stadium,https://fbref.com/en/matches/26ca3df3/Real-Monarchs-Colorado-Springs-Switchbacks-September-9-2020-USL-Championship,,4,1,26ca3df3
73_2020,Regular Season,2020-09-11,19:30,Charleston,TB Rowdies,'1-0,250,Kevin Broadley,Patriots Point Soccer Complex,https://fbref.com/en/matches/d585415c/Charleston-Battery-Tampa-Bay-Rowdies-September-11-2020-USL-Championship,,1,0,d585415c
73_2020,Regular Season,2020-09-12,12:00,Monarchs,New Mexico Utd,'0-2,,Elvis Osmanovic,Rio Tinto Stadium,https://fbref.com/en/matches/301472c5/Real-Monarchs-New-Mexico-United-September-12-2020-USL-Championship,,0,2,301472c5
73_2020,Regular Season,2020-09-12,18:30,B'ham Legion,Charlotte Ind'ence,'1-3,,Matthew Thompson,BBVA Compass Field,https://fbref.com/en/matches/6abad3cc/Birmingham-Legion-Charlotte-Independence-September-12-2020-USL-Championship,,1,3,6abad3cc
73_2020,Regular Season,2020-09-12,19:00,Loudoun United,Union II,'1-1,520,Danielle Chesky,Segra Field,https://fbref.com/en/matches/af14dbb5/Loudoun-United-Philadelphia-Union-II-September-12-2020-USL-Championship,,1,1,af14dbb5
73_2020,Regular Season,2020-09-12,19:00,Pittsburgh,Hartford Athletic,'5-0,,Eric Tattersall,Highmark Stadium,https://fbref.com/en/matches/4df47588/Pittsburgh-Riverhounds-Hartford-Athletic-September-12-2020-USL-Championship,,5,0,4df47588
73_2020,Regular Season,2020-09-12,19:30,Atlanta United 2,Miami FC,'1-2,,Muhammad Hassan,Fifth Third Bank Stadium,https://fbref.com/en/matches/7f2a0cb6/Atlanta-United-2-Miami-FC-September-12-2020-USL-Championship,,1,2,7f2a0cb6
73_2020,Regular Season,2020-09-12,19:30,Louisville City,Saint Louis FC,'3-0,,Calin Radosav,Lynn Family Stadium,https://fbref.com/en/matches/d758ad60/Louisville-City-Saint-Louis-FC-September-12-2020-USL-Championship,,3,0,d758ad60
73_2020,Regular Season,2020-09-11,19:30,Phx Rising,LV Lights FC,'5-1,,Isaiah Vlad,Casino Arizona Field,https://fbref.com/en/matches/4bc0ca91/Phoenix-Rising-Las-Vegas-Lights-FC-September-11-2020-USL-Championship,,5,1,4bc0ca91
73_2020,Regular Season,2020-09-13,18:00,North Carolina,Memphis 901,'3-2,,John Griggs,Sahlen's Stadium at WakeMed Soccer Park,https://fbref.com/en/matches/09382ac1/North-Carolina-FC-Memphis-901-September-13-2020-USL-Championship,,3,2,09382ac1
73_2020,Regular Season,2020-09-12,19:00,FC Tulsa,OKC Energy,'1-1,"2,932",Lukasz Szpala,ONEOK Field,https://fbref.com/en/matches/76bb4f96/FC-Tulsa-OKC-Energy-September-12-2020-USL-Championship,,1,1,76bb4f96
73_2020,Regular Season,2020-09-12,19:30,Sac Republic,Reno 1868,'3-3,,Chris Ruska,Papa Murphy’s Park,https://fbref.com/en/matches/d1b0f0d8/Sacramento-Republic-Reno-1868-September-12-2020-USL-Championship,,3,3,d1b0f0d8
73_2020,Regular Season,2020-09-12,20:30,El Paso,San Antonio FC,'2-1,"1,519",Michael Radchuk,Southwest University Park,https://fbref.com/en/matches/d964c0f7/El-Paso-Locomotive-San-Antonio-FC-September-12-2020-USL-Championship,,2,1,d964c0f7
73_2020,Regular Season,2020-09-13,19:00,Loyal,Orange County,'2-0,,Ricardo Fierro,Torero Stadium,https://fbref.com/en/matches/2fac136e/San-Diego-Loyal-Orange-County-SC-September-13-2020-USL-Championship,,2,0,2fac136e
73_2020,Regular Season,2020-09-16,19:00,Hartford Athletic,NY Red Bulls II,'3-1,,Thomas Snyder,Dillon Stadium,https://fbref.com/en/matches/1c434ca9/Hartford-Athletic-New-York-Red-Bulls-II-September-16-2020-USL-Championship,,3,1,1c434ca9
73_2020,Regular Season,2020-09-16,19:00,Indy Eleven,Louisville City,'0-2,"2,500",Kevin Fikar,Lucas Oil Stadium,https://fbref.com/en/matches/0defb535/Indy-Eleven-Louisville-City-September-16-2020-USL-Championship,,0,2,0defb535
73_2020,Regular Season,2020-09-15,19:00,Galaxy II,LV Lights FC,'3-2,,Brandon Stevis,Dignity Health Sports Park,https://fbref.com/en/matches/7a1321a5/LA-Galaxy-II-Las-Vegas-Lights-FC-September-15-2020-USL-Championship,,3,2,7a1321a5
73_2020,Regular Season,2020-09-16,19:30,Miami FC,B'ham Legion,'0-4,,Joe Jones,Riccardo Silva Stadium,https://fbref.com/en/matches/06ca3f27/Miami-FC-Birmingham-Legion-September-16-2020-USL-Championship,,0,4,06ca3f27
73_2020,Regular Season,2020-09-16,19:30,Union II,Loudoun United,'4-0,,Ernie Constantine,Subaru Park,https://fbref.com/en/matches/dc9dfe5e/Philadelphia-Union-II-Loudoun-United-September-16-2020-USL-Championship,,4,0,dc9dfe5e
73_2020,Regular Season,2020-09-16,19:30,Atlanta United 2,TB Rowdies,'1-2,,Sergii Demianchuk,Fifth Third Bank Stadium,https://fbref.com/en/matches/6888aca8/Atlanta-United-2-Tampa-Bay-Rowdies-September-16-2020-USL-Championship,,1,2,6888aca8
73_2020,Regular Season,2020-09-16,20:00,El Paso,CS Switchbacks,'2-1,"1,519",Marco Vega,Southwest University Park,https://fbref.com/en/matches/e3716ff5/El-Paso-Locomotive-Colorado-Springs-Switchbacks-September-16-2020-USL-Championship,,2,1,e3716ff5
73_2020,Regular Season,2020-09-16,20:00,San Antonio FC,Bold,'3-2,835,Elton Garcia,Toyota Field,https://fbref.com/en/matches/4548552e/San-Antonio-FC-Austin-Bold-September-16-2020-USL-Championship,,3,2,4548552e
73_2020,Regular Season,2020-09-16,20:00,Monarchs,Timbers 2,'1-2,,Malik Badawi,Rio Tinto Stadium,https://fbref.com/en/matches/2fb7da7d/Real-Monarchs-Portland-Timbers-2-September-16-2020-USL-Championship,,1,2,2fb7da7d
73_2020,Regular Season,2020-09-17,18:30,Reno 1868,Tacoma,'3-2,,Joseph Salinas,Aces Ballpark,https://fbref.com/en/matches/98997be9/Reno-1868-Tacoma-Defiance-September-17-2020-USL-Championship,,3,2,98997be9
73_2020,Regular Season,2020-09-19,15:30,New Mexico Utd,CS Switchbacks,'1-2,,Elton Garcia,Weidner Field,https://fbref.com/en/matches/8f294373/New-Mexico-United-Colorado-Springs-Switchbacks-September-19-2020-USL-Championship,,1,2,8f294373
73_2020,Regular Season,2020-09-19,18:30,Loudoun United,Pittsburgh,'0-1,494,John Griggs,Segra Field,https://fbref.com/en/matches/20f75549/Loudoun-United-Pittsburgh-Riverhounds-September-19-2020-USL-Championship,,0,1,20f75549
73_2020,Regular Season,2020-09-19,19:00,North Carolina,Charlotte Ind'ence,'0-1,,Matthew Franz,Sahlen's Stadium at WakeMed Soccer Park,https://fbref.com/en/matches/c040d81d/North-Carolina-FC-Charlotte-Independence-September-19-2020-USL-Championship,,0,1,c040d81d
