season_id,round,date,start_time,home_team,away_team,score,attendance,referee,venue,match_report,home_score,away_score,match_id
73_2023,Regular Season,2023-05-13,19:00,Sac Republic,Indy Eleven,'3-1,"8,763",Alexis Da Silva,Heart Health Park,https://fbref.com/en/matches/46593c98/Sacramento-Republic-Indy-Eleven-May-13-2023-USL-Championship,3,1,46593c98
73_2023,Regular Season,2023-05-13,19:00,New Mexico Utd,Monterey Bay,'2-1,"9,874",Sergii Demianchuk,Isotopes Park,https://fbref.com/en/matches/fd93fb50/New-Mexico-United-Monterey-Bay-May-13-2023-USL-Championship,2,1,fd93fb50
73_2023,Regular Season,2023-05-13,19:00,Loyal,RGV Toros,'2-3,"5,671",Brandon Stevis,Torero Stadium,https://fbref.com/en/matches/bb178ee2/San-Diego-Loyal-RGV-FC-Toros-May-13-2023-USL-Championship,2,3,bb178ee2
73_2023,Regular Season,2023-05-13,19:30,Phx Rising,Hartford Athletic,'3-1,,Jonathan Bilinski,Wild Horse Pass Stadium,https://fbref.com/en/matches/662ffaed/Phoenix-Rising-Hartford-Athletic-May-13-2023-USL-Championship,3,1,662ffaed
73_2023,Regular Season,2023-05-13,19:30,LV Lights FC,FC Tulsa,'1-1,,Ricardo Fierro,Cashman Field,https://fbref.com/en/matches/dc3fa960/Las-Vegas-Lights-FC-FC-Tulsa-May-13-2023-USL-Championship,1,1,dc3fa960
73_2023,Regular Season,2023-05-13,20:00,Roots,Orange County,'3-0,"5,855",Corbyn May,Pioneer Stadium,https://fbref.com/en/matches/588ba261/Oakland-Roots-Orange-County-SC-May-13-2023-USL-Championship,3,0,588ba261
73_2023,Regular Season,2023-05-13,20:30,El Paso,Loudoun United,'1-0,"6,723",Melvin Rivas,Southwest University Park,https://fbref.com/en/matches/613a2ed1/El-Paso-Locomotive-Loudoun-United-May-13-2023-USL-Championship,1,0,613a2ed1
73_2023,Regular Season,2023-05-17,19:00,Loudoun United,New Mexico Utd,'1-3,"1,527",Luis Arroyo,Segra Field,https://fbref.com/en/matches/22fdb6cf/Loudoun-United-New-Mexico-United-May-17-2023-USL-Championship,1,3,22fdb6cf
73_2023,Regular Season,2023-05-17,19:00,Orange County,Sac Republic,'1-0,"3,047",DeShun Beard,Orange Country Great Park Championship S...,https://fbref.com/en/matches/ab510065/Orange-County-SC-Sacramento-Republic-May-17-2023-USL-Championship,1,0,ab510065
73_2023,Regular Season,2023-05-20,17:00,Charleston,Monterey Bay,'1-0,"3,123",Jeremy Scheer,Patriots Point Soccer Complex,https://fbref.com/en/matches/bc392af2/Charleston-Battery-Monterey-Bay-May-20-2023-USL-Championship,1,0,bc392af2
73_2023,Regular Season,2023-05-20,18:30,B'ham Legion,El Paso,'1-2,"4,636",Matthew Thompson,Protective Stadium,https://fbref.com/en/matches/6fe04702/Birmingham-Legion-El-Paso-Locomotive-May-20-2023-USL-Championship,1,2,6fe04702
73_2023,Regular Season,2023-05-20,19:00,Pittsburgh,LV Lights FC,'4-1,,Austin Saini,Highmark Stadium,https://fbref.com/en/matches/5c7b76d9/Pittsburgh-Riverhounds-Las-Vegas-Lights-FC-May-20-2023-USL-Championship,4,1,5c7b76d9
73_2023,Regular Season,2023-05-20,19:00,Indy Eleven,CS Switchbacks,'1-0,"9,688",Calin Radosav,Michael A. Carroll Stadium,https://fbref.com/en/matches/747b993d/Indy-Eleven-Colorado-Springs-Switchbacks-May-20-2023-USL-Championship,1,0,747b993d
73_2023,Regular Season,2023-05-20,19:00,Hartford Athletic,Loudoun United,'2-0,,Nabil Bensalah,Trinity Health Stadium,https://fbref.com/en/matches/0ac5723a/Hartford-Athletic-Loudoun-United-May-20-2023-USL-Championship,2,0,0ac5723a
73_2023,Regular Season,2023-05-20,19:00,Miami FC,Loyal,'2-3,"1,538",Melvin Rivas,Riccardo Silva Stadium,https://fbref.com/en/matches/14138a3b/Miami-FC-San-Diego-Loyal-May-20-2023-USL-Championship,2,3,14138a3b
73_2023,Regular Season,2023-05-20,19:30,Detroit City,San Antonio FC,'1-0,"5,924",Gerald Flores,Keyworth Stadium,https://fbref.com/en/matches/1c7ef2f6/Detroit-City-San-Antonio-FC-May-20-2023-USL-Championship,1,0,1c7ef2f6
73_2023,Regular Season,2023-05-19,20:00,FC Tulsa,Memphis 901,'1-2,"4,577",Alejo Calume,ONEOK Field,https://fbref.com/en/matches/ead5597d/FC-Tulsa-Memphis-901-May-19-2023-USL-Championship,1,2,ead5597d
73_2023,Regular Season,2023-05-20,19:00,Sac Republic,Roots,'3-1,"10,988",Elton Garcia,Heart Health Park,https://fbref.com/en/matches/6a4d8e7f/Sacramento-Republic-Oakland-Roots-May-20-2023-USL-Championship,3,1,6a4d8e7f
73_2023,Regular Season,2023-05-20,19:00,Orange County,Phx Rising,'0-1,"4,301",Alexis Da Silva,Orange Country Great Park Championship S...,https://fbref.com/en/matches/2e539e7a/Orange-County-SC-Phoenix-Rising-May-20-2023-USL-Championship,0,1,2e539e7a
73_2023,Regular Season,2023-05-20,19:30,RGV Toros,TB Rowdies,'0-3,"6,494",Ricardo Fierro,H-E-B Park,https://fbref.com/en/matches/5e24af3c/RGV-FC-Toros-Tampa-Bay-Rowdies-May-20-2023-USL-Championship,0,3,5e24af3c
73_2023,Regular Season,2023-05-24,19:30,Louisville City,FC Tulsa,'1-2,"11,434",Abdou Ndiaye,Lynn Family Stadium,https://fbref.com/en/matches/9522abf5/Louisville-City-FC-Tulsa-May-24-2023-USL-Championship,1,2,9522abf5
73_2023,Regular Season,2023-05-26,19:30,Hartford Athletic,Sac Republic,'1-4,"5,270",José Carlos Rivero,Trinity Health Stadium,https://fbref.com/en/matches/bb5f6a36/Hartford-Athletic-Sacramento-Republic-May-26-2023-USL-Championship,1,4,bb5f6a36
73_2023,Regular Season,2023-05-27,16:00,Detroit City,B'ham Legion,'1-0,"6,164",Melvin Rivas,Keyworth Stadium,https://fbref.com/en/matches/71a53fce/Detroit-City-Birmingham-Legion-May-27-2023-USL-Championship,1,0,71a53fce
73_2023,Regular Season,2023-05-27,19:00,Miami FC,Orange County,'0-0,"1,374",Nabil Bensalah,Riccardo Silva Stadium,https://fbref.com/en/matches/bf678ba4/Miami-FC-Orange-County-SC-May-27-2023-USL-Championship,0,0,bf678ba4
73_2023,Regular Season,2023-05-27,19:00,Indy Eleven,Louisville City,'0-1,"9,532",Elvis Osmanovic,Michael A. Carroll Stadium,https://fbref.com/en/matches/b609ef6d/Indy-Eleven-Louisville-City-May-27-2023-USL-Championship,0,1,b609ef6d
73_2023,Regular Season,2023-05-27,19:30,TB Rowdies,CS Switchbacks,'2-1,"6,186",Luis Arroyo,Al Lang Stadium,https://fbref.com/en/matches/4c6c08de/Tampa-Bay-Rowdies-Colorado-Springs-Switchbacks-May-27-2023-USL-Championship,2,1,4c6c08de
73_2023,Regular Season,2023-05-26,19:30,Phx Rising,LV Lights FC,'0-1,,Gerald Flores,Wild Horse Pass Stadium,https://fbref.com/en/matches/c4790ecf/Phoenix-Rising-Las-Vegas-Lights-FC-May-26-2023-USL-Championship,0,1,c4790ecf
73_2023,Regular Season,2023-05-28,18:00,Loudoun United,Pittsburgh,'0-1,"2,880",Ben Meyer,Segra Field,https://fbref.com/en/matches/52a2ff3f/Loudoun-United-Pittsburgh-Riverhounds-May-28-2023-USL-Championship,0,1,52a2ff3f
73_2023,Regular Season,2023-05-27,19:00,Roots,Loyal,'2-0,"3,584",Calin Radosav,Pioneer Stadium,https://fbref.com/en/matches/47a127f1/Oakland-Roots-San-Diego-Loyal-May-27-2023-USL-Championship,2,0,47a127f1
73_2023,Regular Season,2023-05-27,19:00,RGV Toros,Charleston,'0-2,"4,991",Mathew Corrigan,H-E-B Park,https://fbref.com/en/matches/491be2c2/RGV-FC-Toros-Charleston-Battery-May-27-2023-USL-Championship,0,2,491be2c2
73_2023,Regular Season,2023-05-27,19:30,San Antonio FC,New Mexico Utd,'2-1,"8,027",Olvin Oliva,Toyota Field,https://fbref.com/en/matches/a027b4af/San-Antonio-FC-New-Mexico-United-May-27-2023-USL-Championship,2,1,a027b4af
73_2023,Regular Season,2023-05-31,19:00,Monterey Bay,FC Tulsa,'0-0,"3,431",Gerald Flores,Cardinale Stadium,https://fbref.com/en/matches/6a0b8142/Monterey-Bay-FC-Tulsa-May-31-2023-USL-Championship,0,0,6a0b8142
73_2023,Regular Season,2023-06-02,19:30,Charleston,Indy Eleven,'0-4,"2,573",Sergii Demianchuk,Patriots Point Soccer Complex,https://fbref.com/en/matches/67b17dfd/Charleston-Battery-Indy-Eleven-June-2-2023-USL-Championship,0,4,67b17dfd
73_2023,Regular Season,2023-06-03,19:00,Pittsburgh,Phx Rising,'1-0,"5,011",Elton Garcia,Highmark Stadium,https://fbref.com/en/matches/269e5665/Pittsburgh-Riverhounds-Phoenix-Rising-June-3-2023-USL-Championship,1,0,269e5665
73_2023,Regular Season,2023-06-03,19:00,Hartford Athletic,Louisville City,'0-0,"5,098",Luis Arroyo,Trinity Health Stadium,https://fbref.com/en/matches/f51ae673/Hartford-Athletic-Louisville-City-June-3-2023-USL-Championship,0,0,f51ae673
73_2023,Regular Season,2023-06-02,19:00,CS Switchbacks,Roots,'0-1,"8,023",Ricardo Fierro,Weidner Field,https://fbref.com/en/matches/3e8c0750/Colorado-Springs-Switchbacks-Oakland-Roots-June-2-2023-USL-Championship,0,1,3e8c0750
73_2023,Regular Season,2023-06-03,19:30,TB Rowdies,Sac Republic,'1-1,"4,620",Olvin Oliva,Al Lang Stadium,https://fbref.com/en/matches/e85cc3eb/Tampa-Bay-Rowdies-Sacramento-Republic-June-3-2023-USL-Championship,1,1,e85cc3eb
73_2023,Regular Season,2023-06-03,19:00,New Mexico Utd,El Paso,'0-1,"11,247",Mathew Corrigan,Isotopes Park,https://fbref.com/en/matches/007bb733/New-Mexico-United-El-Paso-Locomotive-June-3-2023-USL-Championship,0,1,007bb733
73_2023,Regular Season,2023-06-03,19:00,Orange County,RGV Toros,'2-0,"4,268",Elvis Osmanovic,Orange Country Great Park Championship S...,https://fbref.com/en/matches/1a575bd6/Orange-County-SC-RGV-FC-Toros-June-3-2023-USL-Championship,2,0,1a575bd6
73_2023,Regular Season,2023-06-03,19:00,Monterey Bay,Loudoun United,'4-1,"3,054",Matthew Thompson,Cardinale Stadium,https://fbref.com/en/matches/0fe757ba/Monterey-Bay-Loudoun-United-June-3-2023-USL-Championship,4,1,0fe757ba
73_2023,Regular Season,2023-06-03,19:30,Memphis 901,Miami FC,'5-1,,Katja Koroleva,AutoZone Park,https://fbref.com/en/matches/ee181d76/Memphis-901-Miami-FC-June-3-2023-USL-Championship,5,1,ee181d76
73_2023,Regular Season,2023-06-03,20:00,San Antonio FC,Loyal,'3-3,"7,043",Thomas Snyder,Toyota Field,https://fbref.com/en/matches/8c340cbb/San-Antonio-FC-San-Diego-Loyal-June-3-2023-USL-Championship,3,3,8c340cbb
73_2023,Regular Season,2023-06-07,19:30,Charleston,Detroit City,'0-0,"2,196",John Matto,Patriots Point Soccer Complex,https://fbref.com/en/matches/fef34925/Charleston-Battery-Detroit-City-June-7-2023-USL-Championship,0,0,fef34925
73_2023,Regular Season,2023-06-09,19:00,Loudoun United,FC Tulsa,'3-1,"4,007",Amiel Aleman,Segra Field,https://fbref.com/en/matches/5bdc2930/Loudoun-United-FC-Tulsa-June-9-2023-USL-Championship,3,1,5bdc2930
73_2023,Regular Season,2023-06-09,19:00,Loyal,Sac Republic,'1-1,,Corbyn May,Torero Stadium,https://fbref.com/en/matches/a336f03e/San-Diego-Loyal-Sacramento-Republic-June-9-2023-USL-Championship,1,1,a336f03e
73_2023,Regular Season,2023-06-10,19:00,Indy Eleven,Hartford Athletic,'1-1,"9,073",Joshua Encarnacion,Michael A. Carroll Stadium,https://fbref.com/en/matches/a473d2ae/Indy-Eleven-Hartford-Athletic-June-10-2023-USL-Championship,1,1,a473d2ae
73_2023,Regular Season,2023-06-10,19:00,Pittsburgh,Charleston,'2-0,,Abdou Ndiaye,Highmark Stadium,https://fbref.com/en/matches/aa403456/Pittsburgh-Riverhounds-Charleston-Battery-June-10-2023-USL-Championship,2,0,aa403456
73_2023,Regular Season,2023-06-10,19:30,TB Rowdies,New Mexico Utd,'3-2,"6,245",Adam Kilpatrick,Al Lang Stadium,https://fbref.com/en/matches/88a64790/Tampa-Bay-Rowdies-New-Mexico-United-June-10-2023-USL-Championship,3,2,88a64790
73_2023,Regular Season,2023-06-10,19:00,RGV Toros,Miami FC,'3-3,"5,560",Elton Garcia,H-E-B Park,https://fbref.com/en/matches/494dd6f7/RGV-FC-Toros-Miami-FC-June-10-2023-USL-Championship,3,3,494dd6f7
73_2023,Regular Season,2023-06-10,19:00,CS Switchbacks,Orange County,'4-0,"6,930",Olvin Oliva,Weidner Field,https://fbref.com/en/matches/0f779d1d/Colorado-Springs-Switchbacks-Orange-County-SC-June-10-2023-USL-Championship,4,0,0f779d1d
73_2023,Regular Season,2023-06-10,19:30,LV Lights FC,Monterey Bay,'1-2,"2,300",Nabil Bensalah,Cashman Field,https://fbref.com/en/matches/b7734809/Las-Vegas-Lights-FC-Monterey-Bay-June-10-2023-USL-Championship,1,2,b7734809
73_2023,Regular Season,2023-06-10,19:30,Phx Rising,Roots,'2-2,"5,748",Malik Badawi,Wild Horse Pass Stadium,https://fbref.com/en/matches/b9900ed4/Phoenix-Rising-Oakland-Roots-June-10-2023-USL-Championship,2,2,b9900ed4
73_2023,Regular Season,2023-06-10,20:00,San Antonio FC,El Paso,'2-2,"47,006",Alexis Da Silva,Toyota Field,https://fbref.com/en/matches/13db5003/San-Antonio-FC-El-Paso-Locomotive-June-10-2023-USL-Championship,2,2,13db5003
73_2023,Regular Season,2023-06-10,20:00,Louisville City,Memphis 901,'1-3,"10,706",Eric Tattersall,Lynn Family Stadium,https://fbref.com/en/matches/64013e28/Louisville-City-Memphis-901-June-10-2023-USL-Championship,1,3,64013e28
73_2023,Regular Season,2023-06-14,19:00,Hartford Athletic,Detroit City,'1-3,"4,194",Alex Billeter,Trinity Health Stadium,https://fbref.com/en/matches/0a2f29f6/Hartford-Athletic-Detroit-City-June-14-2023-USL-Championship,1,3,0a2f29f6
73_2023,Regular Season,2023-06-14,19:00,Loyal,San Antonio FC,'2-2,"4,217",Ricardo Fierro,Torero Stadium,https://fbref.com/en/matches/255d3862/San-Diego-Loyal-San-Antonio-FC-June-14-2023-USL-Championship,2,2,255d3862
73_2023,Regular Season,2023-06-14,20:00,El Paso,LV Lights FC,'2-1,"6,155",Elijio Arreguin,Southwest University Park,https://fbref.com/en/matches/758fc00b/El-Paso-Locomotive-Las-Vegas-Lights-FC-June-14-2023-USL-Championship,2,1,758fc00b
73_2023,Regular Season,2023-06-17,18:30,B'ham Legion,Indy Eleven,'2-1,"5,453",Olvin Oliva,Protective Stadium,https://fbref.com/en/matches/7d928036/Birmingham-Legion-Indy-Eleven-June-17-2023-USL-Championship,2,1,7d928036
73_2023,Regular Season,2023-06-17,19:00,Hartford Athletic,Charleston,'3-4,"4,404",Alyssa Nichols,Trinity Health Stadium,https://fbref.com/en/matches/20b70204/Hartford-Athletic-Charleston-Battery-June-17-2023-USL-Championship,3,4,20b70204
73_2023,Regular Season,2023-06-17,19:00,Miami FC,Loudoun United,'1-2,"1,357",Elvis Osmanovic,Riccardo Silva Stadium,https://fbref.com/en/matches/97f34814/Miami-FC-Loudoun-United-June-17-2023-USL-Championship,1,2,97f34814
73_2023,Regular Season,2023-06-17,19:00,FC Tulsa,Orange County,'0-3,"4,333",José Carlos Rivero,ONEOK Field,https://fbref.com/en/matches/75ac0842/FC-Tulsa-Orange-County-SC-June-17-2023-USL-Championship,0,3,75ac0842
73_2023,Regular Season,2023-06-17,19:00,Roots,Pittsburgh,'0-0,"3,446",Alexis Da Silva,Pioneer Stadium,https://fbref.com/en/matches/8e48a5b6/Oakland-Roots-Pittsburgh-Riverhounds-June-17-2023-USL-Championship,0,0,8e48a5b6
73_2023,Regular Season,2023-06-17,19:00,CS Switchbacks,LV Lights FC,'2-0,"8,023",Alejo Calume,Weidner Field,https://fbref.com/en/matches/86cab6a9/Colorado-Springs-Switchbacks-Las-Vegas-Lights-FC-June-17-2023-USL-Championship,2,0,86cab6a9
73_2023,Regular Season,2023-06-17,19:00,New Mexico Utd,RGV Toros,'2-2,"10,057",Katja Koroleva,Isotopes Park,https://fbref.com/en/matches/cc546f54/New-Mexico-United-RGV-FC-Toros-June-17-2023-USL-Championship,2,2,cc546f54
73_2023,Regular Season,2023-06-17,19:30,Memphis 901,Detroit City,'0-0,,Joshua Encarnacion,AutoZone Park,https://fbref.com/en/matches/7ba2bec3/Memphis-901-Detroit-City-June-17-2023-USL-Championship,0,0,7ba2bec3
73_2023,Regular Season,2023-06-17,19:30,Phx Rising,Louisville City,'2-2,"6,510",Sergii Demianchuk,Wild Horse Pass Stadium,https://fbref.com/en/matches/d1cf5d2b/Phoenix-Rising-Louisville-City-June-17-2023-USL-Championship,2,2,d1cf5d2b
73_2023,Regular Season,2023-06-17,20:00,Sac Republic,Monterey Bay,'0-1,"11,569",Abdou Ndiaye,Heart Health Park,https://fbref.com/en/matches/3734c238/Sacramento-Republic-Monterey-Bay-June-17-2023-USL-Championship,0,1,3734c238
73_2023,Regular Season,2023-06-17,20:30,El Paso,TB Rowdies,'1-1,"8,121",Gerald Flores,Southwest University Park,https://fbref.com/en/matches/ddf97bb4/El-Paso-Locomotive-Tampa-Bay-Rowdies-June-17-2023-USL-Championship,1,1,ddf97bb4
73_2023,Regular Season,2023-06-21,19:00,New Mexico Utd,Phx Rising,'1-3,"7,864",Ricardo Fierro,Isotopes Park,https://fbref.com/en/matches/797ab588/New-Mexico-United-Phoenix-Rising-June-21-2023-USL-Championship,1,3,797ab588
73_2023,Regular Season,2023-06-21,19:00,Memphis 901,FC Tulsa,'4-0,"3,008",Melvin Rivas,AutoZone Park,https://fbref.com/en/matches/52b83add/Memphis-901-FC-Tulsa-June-21-2023-USL-Championship,4,0,52b83add
73_2023,Regular Season,2023-06-21,19:00,RGV Toros,CS Switchbacks,'1-0,"3,088",Gerald Flores,H-E-B Park,https://fbref.com/en/matches/26e19c3d/RGV-FC-Toros-Colorado-Springs-Switchbacks-June-21-2023-USL-Championship,1,0,26e19c3d
73_2023,Regular Season,2023-06-21,19:00,B'ham Legion,Loudoun United,'2-0,"4,572",Lorenzo Hernandez,Protective Stadium,https://fbref.com/en/matches/00020777/Birmingham-Legion-Loudoun-United-June-21-2023-USL-Championship,2,0,00020777
73_2023,Regular Season,2023-06-24,19:00,Hartford Athletic,Indy Eleven,'0-2,"4,784",Amiel Aleman,Trinity Health Stadium,https://fbref.com/en/matches/65bb7b6e/Hartford-Athletic-Indy-Eleven-June-24-2023-USL-Championship,0,2,65bb7b6e
73_2023,Regular Season,2023-06-24,19:00,Pittsburgh,Loyal,'2-1,"6,107",Nabil Bensalah,Highmark Stadium,https://fbref.com/en/matches/c2394b39/Pittsburgh-Riverhounds-San-Diego-Loyal-June-24-2023-USL-Championship,2,1,c2394b39
73_2023,Regular Season,2023-06-24,19:00,Loudoun United,TB Rowdies,'2-4,"2,189",Alex Beehler,Segra Field,https://fbref.com/en/matches/9eeba24c/Loudoun-United-Tampa-Bay-Rowdies-June-24-2023-USL-Championship,2,4,9eeba24c
73_2023,Regular Season,2023-06-24,19:30,Detroit City,Orange County,'0-1,"6,669",Alejo Calume,Keyworth Stadium,https://fbref.com/en/matches/5159deae/Detroit-City-Orange-County-SC-June-24-2023-USL-Championship,0,1,5159deae
73_2023,Regular Season,2023-06-24,19:00,Monterey Bay,Miami FC,'1-0,"3,910",Corbyn May,Cardinale Stadium,https://fbref.com/en/matches/0a7da967/Monterey-Bay-Miami-FC-June-24-2023-USL-Championship,1,0,0a7da967
73_2023,Regular Season,2023-06-24,19:00,Roots,Phx Rising,'1-1,"3,002",Abdou Ndiaye,Pioneer Stadium,https://fbref.com/en/matches/8a7ec598/Oakland-Roots-Phoenix-Rising-June-24-2023-USL-Championship,1,1,8a7ec598
73_2023,Regular Season,2023-06-24,19:00,New Mexico Utd,CS Switchbacks,'2-1,"9,786",Alexis Da Silva,Isotopes Park,https://fbref.com/en/matches/f0a0f875/New-Mexico-United-Colorado-Springs-Switchbacks-June-24-2023-USL-Championship,2,1,f0a0f875
73_2023,Regular Season,2023-06-24,19:30,Memphis 901,Charleston,'3-2,"3,688",Gerald Flores,AutoZone Park,https://fbref.com/en/matches/9f113aba/Memphis-901-Charleston-Battery-June-24-2023-USL-Championship,3,2,9f113aba
73_2023,Regular Season,2023-06-24,20:00,Louisville City,LV Lights FC,'1-0,"10,653",Melvin Rivas,Lynn Family Stadium,https://fbref.com/en/matches/c0cd57b3/Louisville-City-Las-Vegas-Lights-FC-June-24-2023-USL-Championship,1,0,c0cd57b3
73_2023,Regular Season,2023-06-24,20:00,Sac Republic,San Antonio FC,'3-1,"9,884",Jeremy Scheer,Heart Health Park,https://fbref.com/en/matches/123e9626/Sacramento-Republic-San-Antonio-FC-June-24-2023-USL-Championship,3,1,123e9626
73_2023,Regular Season,2023-06-28,19:00,Roots,RGV Toros,'0-2,"2,838",DeShun Beard,Pioneer Stadium,https://fbref.com/en/matches/e01e1836/Oakland-Roots-RGV-FC-Toros-June-28-2023-USL-Championship,0,2,e01e1836
73_2023,Regular Season,2023-06-30,19:30,Charleston,Loudoun United,'3-0,"3,359",Alejo Calume,Patriots Point Soccer Complex,https://fbref.com/en/matches/7c869c3e/Charleston-Battery-Loudoun-United-June-30-2023-USL-Championship,3,0,7c869c3e
73_2023,Regular Season,2023-07-01,18:55,Indy Eleven,Loyal,'2-2,"9,082",Mathew Corrigan,Michael A. Carroll Stadium,https://fbref.com/en/matches/e07ef1ca/Indy-Eleven-San-Diego-Loyal-July-1-2023-USL-Championship,2,2,e07ef1ca
73_2023,Regular Season,2023-07-01,19:00,Pittsburgh,Louisville City,'0-0,"4,435",Austin Saini,Highmark Stadium,https://fbref.com/en/matches/3e95941c/Pittsburgh-Riverhounds-Louisville-City-July-1-2023-USL-Championship,0,0,3e95941c
73_2023,Regular Season,2023-06-30,20:00,FC Tulsa,Detroit City,'3-2,"5,565",Olvin Oliva,ONEOK Field,https://fbref.com/en/matches/2a9ccb33/FC-Tulsa-Detroit-City-June-30-2023-USL-Championship,3,2,2a9ccb33
73_2023,Regular Season,2023-07-01,19:00,CS Switchbacks,Miami FC,'2-0,"7,926",Nabil Bensalah,Weidner Field,https://fbref.com/en/matches/e47447fd/Colorado-Springs-Switchbacks-Miami-FC-July-1-2023-USL-Championship,2,0,e47447fd
73_2023,Regular Season,2023-07-01,19:00,Orange County,Monterey Bay,'3-1,"5,500",Alex Beehler,Orange Country Great Park Championship S...,https://fbref.com/en/matches/87e7113e/Orange-County-SC-Monterey-Bay-July-1-2023-USL-Championship,3,1,87e7113e
73_2023,Regular Season,2023-07-01,19:30,LV Lights FC,TB Rowdies,'1-2,"2,598",Corbyn May,Cashman Field,https://fbref.com/en/matches/e7b0b58b/Las-Vegas-Lights-FC-Tampa-Bay-Rowdies-July-1-2023-USL-Championship,1,2,e7b0b58b
73_2023,Regular Season,2023-07-01,20:00,San Antonio FC,B'ham Legion,'3-1,"8,266",Natalie Simon,Toyota Field,https://fbref.com/en/matches/a9dd509f/San-Antonio-FC-Birmingham-Legion-July-1-2023-USL-Championship,3,1,a9dd509f
73_2023,Regular Season,2023-07-01,20:00,Sac Republic,RGV Toros,'1-1,"9,106",Brad Jensen,Heart Health Park,https://fbref.com/en/matches/e6abae3c/Sacramento-Republic-RGV-FC-Toros-July-1-2023-USL-Championship,1,1,e6abae3c
73_2023,Regular Season,2023-07-01,20:00,Phx Rising,Memphis 901,'6-0,"6,254",Brandon Stevis,Wild Horse Pass Stadium,https://fbref.com/en/matches/1a54ecc1/Phoenix-Rising-Memphis-901-July-1-2023-USL-Championship,6,0,1a54ecc1
73_2023,Regular Season,2023-07-01,20:30,El Paso,New Mexico Utd,'0-1,"8,411",Elton Garcia,Southwest University Park,https://fbref.com/en/matches/f9bd0d92/El-Paso-Locomotive-New-Mexico-United-July-1-2023-USL-Championship,0,1,f9bd0d92
73_2023,Regular Season,2023-07-03,19:30,Loudoun United,Hartford Athletic,'2-1,"3,907",John Griggs,Segra Field,https://fbref.com/en/matches/91d52bec/Loudoun-United-Hartford-Athletic-July-3-2023-USL-Championship,2,1,91d52bec
73_2023,Regular Season,2023-07-04,18:00,LV Lights FC,New Mexico Utd,'2-2,"1,644",Gerald Flores,Cashman Field,https://fbref.com/en/matches/d2bd06b8/Las-Vegas-Lights-FC-New-Mexico-United-July-4-2023-USL-Championship,2,2,d2bd06b8
73_2023,Regular Season,2023-07-04,19:00,CS Switchbacks,Monterey Bay,'4-0,"8,023",Matthew Thompson,Weidner Field,https://fbref.com/en/matches/c7d79183/Colorado-Springs-Switchbacks-Monterey-Bay-July-4-2023-USL-Championship,4,0,c7d79183
73_2023,Regular Season,2023-07-08,19:00,Pittsburgh,Sac Republic,'0-0,"5,278",Calin Radosav,Highmark Stadium,https://fbref.com/en/matches/627d6d1a/Pittsburgh-Riverhounds-Sacramento-Republic-July-8-2023-USL-Championship,0,0,627d6d1a
73_2023,Regular Season,2023-07-08,19:00,Indy Eleven,FC Tulsa,'0-1,"9,153",Ben Meyer,Michael A. Carroll Stadium,https://fbref.com/en/matches/63901add/Indy-Eleven-FC-Tulsa-July-8-2023-USL-Championship,0,1,63901add
73_2023,Regular Season,2023-07-08,19:00,Hartford Athletic,Loyal,'0-2,"5,500",Alexis Da Silva,Trinity Health Stadium,https://fbref.com/en/matches/52d0506b/Hartford-Athletic-San-Diego-Loyal-July-8-2023-USL-Championship,0,2,52d0506b
73_2023,Regular Season,2023-07-08,19:00,Miami FC,Phx Rising,'2-1,"1,248",Austin Saini,Riccardo Silva Stadium,https://fbref.com/en/matches/0ba4fe0b/Miami-FC-Phoenix-Rising-July-8-2023-USL-Championship,2,1,0ba4fe0b
73_2023,Regular Season,2023-07-07,19:30,Memphis 901,San Antonio FC,'0-4,,Abdou Ndiaye,AutoZone Park,https://fbref.com/en/matches/61f1282f/Memphis-901-San-Antonio-FC-July-7-2023-USL-Championship,0,4,61f1282f
73_2023,Regular Season,2023-07-08,19:30,TB Rowdies,Roots,'3-0,,Natalie Simon,Al Lang Stadium,https://fbref.com/en/matches/a85a859e/Tampa-Bay-Rowdies-Oakland-Roots-July-8-2023-USL-Championship,3,0,a85a859e
73_2023,Regular Season,2023-07-08,19:00,Monterey Bay,El Paso,'0-0,"3,711",Brandon Stevis,Cardinale Stadium,https://fbref.com/en/matches/aa3d4905/Monterey-Bay-El-Paso-Locomotive-July-8-2023-USL-Championship,0,0,aa3d4905
73_2023,Regular Season,2023-07-08,19:00,New Mexico Utd,Detroit City,'1-0,"9,495",Elvis Osmanovic,Isotopes Park,https://fbref.com/en/matches/117d42d7/New-Mexico-United-Detroit-City-July-8-2023-USL-Championship,1,0,117d42d7
73_2023,Regular Season,2023-07-08,19:30,LV Lights FC,B'ham Legion,'3-3,"1,856",Brad Jensen,Cashman Field,https://fbref.com/en/matches/ac9c0c64/Las-Vegas-Lights-FC-Birmingham-Legion-July-8-2023-USL-Championship,3,3,ac9c0c64
73_2023,Regular Season,2023-07-08,20:00,Louisville City,Loudoun United,'1-0,"9,709",John Matto,Lynn Family Stadium,https://fbref.com/en/matches/7f90d15f/Louisville-City-Loudoun-United-July-8-2023-USL-Championship,1,0,7f90d15f
73_2023,Regular Season,2023-07-09,19:00,RGV Toros,Orange County,'2-0,"3,557",Nabil Bensalah,H-E-B Park,https://fbref.com/en/matches/cd030fcd/RGV-FC-Toros-Orange-County-SC-July-9-2023-USL-Championship,2,0,cd030fcd
