team_name,player_url,player_id,match_id,player,lineup_status,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,fouls,fouled,offsides,crosses,tackles_wom,interceptions,own_goals,pens_won,penalties_conceded,primary_position,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct
Louisville City,https://fbref.com/en/players/27162b95/Manny-Perez,27162b95,c5e2ec3e,Manny Perez,Sub,USA,"DF,MF",27-023,16,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,DF,0.0,0.0,0.0,0.0
Louisville City,https://fbref.com/en/players/c49ea42f/Brandon-Dayes,c49ea42f,c5e2ec3e,Brandon Dayes,Starter,USA,CB,17-087,90,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,CB,0.0,0.0,0.0,0.0
Louisville City,https://fbref.com/en/players/6136d617/Sean-Totsch,6136d617,c5e2ec3e,Sean Totsch,Starter,USA,CB,34-179,90,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,CB,0.0,0.0,0.0,0.0
Louisville City,https://fbref.com/en/players/eed1b8f6/Aiden-McFadden,eed1b8f6,c5e2ec3e,Aiden McFadden,Starter,USA,RB,27-167,85,1,0,0,0,2,1,0,0,0,0,0,9,0,1,0,0,0,RB,0.0,0.0,0.0,0.0
Louisville City,https://fbref.com/en/players/ffb17329/Carlos-Moguel,ffb17329,c5e2ec3e,Carlos Moguel,Sub,USA,MF,22-266,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,MF,0.0,0.0,0.0,0.0
Louisville City,https://fbref.com/en/players/ddbadd35/Ryan-Troutman,ddbadd35,c5e2ec3e,Ryan Troutman,Starter,USA,GK,25-303,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,2.0,1.0,1.0,50.0
Miami FC,https://fbref.com/en/players/6cc47ae1/Jurgen-Locadia,6cc47ae1,c5e2ec3e,Jurgen Locadia,Starter,CUW,FW,32-127,90,0,0,0,0,3,0,0,0,5,1,1,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Miami FC,https://fbref.com/en/players/208eb5fd/Joel-Sonora,208eb5fd,c5e2ec3e,Joel Sonora,Starter,USA,AM,29-180,90,0,0,0,0,1,0,0,0,1,1,0,2,0,1,0,0,0,AM,0.0,0.0,0.0,0.0
Miami FC,https://fbref.com/en/players/f54b9c8f/Arney-Rocha,f54b9c8f,c5e2ec3e,Arney Rocha,Starter,COL,AM,22-173,60,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,AM,0.0,0.0,0.0,0.0
Miami FC,https://fbref.com/en/players/fe453be0/Mason-Tunbridge,fe453be0,c5e2ec3e,Mason Tunbridge,Sub,ENG,MF,25-077,30,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
Miami FC,https://fbref.com/en/players/d03bbc74/Mathieu-Ndongo,d03bbc74,c5e2ec3e,Mathieu Ndongo,Starter,CMR,AM,19-053,75,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,AM,0.0,0.0,0.0,0.0
Miami FC,https://fbref.com/en/players/ab2c6c16/Brandon-Bent,ab2c6c16,c5e2ec3e,Brandon Bent,Sub,JAM,FW,19-049,15,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Miami FC,https://fbref.com/en/players/a7079fb0/Thomas-Musto,a7079fb0,c5e2ec3e,Thomas Musto,Starter,USA,DM,22-124,75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,DM,0.0,0.0,0.0,0.0
Miami FC,https://fbref.com/en/players/dff01e56/Riyon-Tori,dff01e56,c5e2ec3e,Riyon Tori,Sub,JPN,MF,24-170,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
Miami FC,https://fbref.com/en/players/25299f0e/Gerald-Diaz,25299f0e,c5e2ec3e,Gerald Diaz,Starter,PUR,DM,26-350,45,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,DM,0.0,0.0,0.0,0.0
Miami FC,https://fbref.com/en/players/13a79dc3/Bachir-Ndiaye,13a79dc3,c5e2ec3e,Bachir Ndiaye,Sub,SEN,MF,27-046,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
Miami FC,https://fbref.com/en/players/00c07475/Alessandro-Milesi,00c07475,c5e2ec3e,Alessandro Milesi,Starter,PER,LB,26-083,90,1,0,0,0,1,1,0,0,0,1,0,2,0,1,0,0,0,LB,0.0,0.0,0.0,0.0
Miami FC,https://fbref.com/en/players/695536ff/Angelo-Calfo,695536ff,c5e2ec3e,Angelo Calfo,Starter,USA,CB,27-130,90,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,CB,0.0,0.0,0.0,0.0
Miami FC,https://fbref.com/en/players/1cc1f1cf/Abdel-Yacoubou,1cc1f1cf,c5e2ec3e,Abdel Yacoubou,Starter,TOG,CB,28-339,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CB,0.0,0.0,0.0,0.0
Miami FC,https://fbref.com/en/players/dd0bc4a8/Preston-Kilwien,dd0bc4a8,c5e2ec3e,Preston Kilwien,Sub,USA,DF,29-109,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,DF,0.0,0.0,0.0,0.0
Miami FC,https://fbref.com/en/players/b5dda2b5/Matias-Romero,b5dda2b5,c5e2ec3e,Matias Romero,Starter,ARG,RB,30-041,90,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,RB,0.0,0.0,0.0,0.0
Miami FC,https://fbref.com/en/players/6b33d86b/Eloy-Room,6b33d86b,c5e2ec3e,Eloy Room,Starter,CUW,GK,37-036,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,8.0,4.0,4.0,50.0
Rhode Island FC,https://fbref.com/en/players/06e75d19/Leonardo-Afonso,06e75d19,f1ee392d,Leonardo Afonso,Starter,BRA,FW,24-244,90,0,0,0,0,9,3,0,0,5,4,0,2,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Rhode Island FC,https://fbref.com/en/players/d04dba18/JJ-Williams,d04dba18,f1ee392d,JJ Williams,Starter,USA,FW,28-069,90,0,0,0,0,5,1,0,0,4,1,2,1,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Rhode Island FC,https://fbref.com/en/players/be4f969a/Agustin-Rodriguez,be4f969a,f1ee392d,Agustin Rodriguez,Starter,ARG,AM,21-316,63,0,0,0,0,1,0,0,0,1,4,1,5,0,0,0,0,0,AM,0.0,0.0,0.0,0.0
Rhode Island FC,https://fbref.com/en/players/5be1df64/Noah-Fuson,5be1df64,f1ee392d,Noah Fuson,Sub,USA,"FW,MF",26-073,27,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Rhode Island FC,https://fbref.com/en/players/cc61360d/Jojea-Kwizera,cc61360d,f1ee392d,Jojea Kwizera,Starter,RWA,DM,27-072,90,0,0,0,0,0,0,1,0,1,0,0,6,0,1,0,0,0,DM,0.0,0.0,0.0,0.0
Rhode Island FC,https://fbref.com/en/players/a2118e42/Zachary-Herivaux,a2118e42,f1ee392d,Zachary Herivaux,Starter,HAI,DM,30-041,74,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,DM,0.0,0.0,0.0,0.0
Rhode Island FC,https://fbref.com/en/players/fe0f4e7f/Hugo-Bacharach,fe0f4e7f,f1ee392d,Hugo Bacharach,Sub,ESP,DF,24-230,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,DF,0.0,0.0,0.0,0.0
Rhode Island FC,https://fbref.com/en/players/2ee31588/Clay-Holstad,2ee31588,f1ee392d,Clay Holstad,Starter,USA,DM,26-052,90,0,0,0,0,2,0,0,0,0,1,0,2,0,2,0,0,0,DM,0.0,0.0,0.0,0.0
Rhode Island FC,https://fbref.com/en/players/39523553/Nick-Scardina,39523553,f1ee392d,Nick Scardina,Starter,USA,DM,24-265,68,0,0,0,0,3,1,0,0,2,0,0,0,0,1,0,0,0,DM,0.0,0.0,0.0,0.0
Rhode Island FC,https://fbref.com/en/players/6a694ad7/Logan-Dorsey,6a694ad7,f1ee392d,Logan Dorsey,Sub,USA,MF,23-248,22,1,0,0,0,2,1,0,0,0,2,1,0,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
Rhode Island FC,https://fbref.com/en/players/d085c340/Frank-Nodarse,d085c340,f1ee392d,Frank Nodarse,Starter,CUB,CB,25-098,90,0,0,0,0,0,0,0,0,2,4,0,2,0,1,0,0,0,CB,0.0,0.0,0.0,0.0
Rhode Island FC,https://fbref.com/en/players/01880958/Karifa-Yao,01880958,f1ee392d,Karifa Yao,Starter,CAN,CB,25-167,90,0,0,0,0,0,0,0,0,5,3,0,0,0,3,0,0,0,CB,0.0,0.0,0.0,0.0
Rhode Island FC,https://fbref.com/en/players/624ba068/Grant-Stoneman,624ba068,f1ee392d,Grant Stoneman,Starter,USA,CB,30-107,90,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,CB,0.0,0.0,0.0,0.0
Rhode Island FC,https://fbref.com/en/players/bfb15d99/Koke-Vegas,bfb15d99,f1ee392d,Koke Vegas,Starter,ESP,GK,30-168,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,5.0,1.0,4.0,80.0
Sporting JAX,https://fbref.com/en/players/bfa47345/Emil-Jaaskelainen,bfa47345,f1ee392d,Emil Jaaskelainen,Starter,FIN,FW,24-363,90,0,0,0,0,1,1,1,0,1,7,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Sporting JAX,https://fbref.com/en/players/a2c16128/Kieran-Sadlier,a2c16128,f1ee392d,Kieran Sadlier,Starter,IRL,AM,31-181,81,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,AM,0.0,0.0,0.0,0.0
Sporting JAX,https://fbref.com/en/players/e03c7b80/Adam-Luckhurst,e03c7b80,f1ee392d,Adam Luckhurst,Sub,USA,FW,23-260,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Sporting JAX,https://fbref.com/en/players/cd61bcac/Ezekiel-Soto,cd61bcac,f1ee392d,Ezekiel Soto,Starter,USA,AM,19-059,58,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,AM,0.0,0.0,0.0,0.0
Sporting JAX,https://fbref.com/en/players/fc4fc1ff/Rafferty-John-Pedder,fc4fc1ff,f1ee392d,Rafferty John Pedder,Sub,ENG,MF,23-342,32,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
Sporting JAX,https://fbref.com/en/players/c5aaa393/Dida-Armstrong,c5aaa393,f1ee392d,Dida Armstrong,Starter,USA,AM,21-342,63,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,AM,0.0,0.0,0.0,0.0
Sporting JAX,https://fbref.com/en/players/52f215a7/Ahmad-Al-Qaq,52f215a7,f1ee392d,Ahmad Al Qaq,Sub,PLE,MF,24-022,27,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
Sporting JAX,https://fbref.com/en/players/e37af589/Jacob-Evans,e37af589,f1ee392d,Jacob Evans,Starter,ENG,DM,28-092,58,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,DM,0.0,0.0,0.0,0.0
Sporting JAX,https://fbref.com/en/players/a876e927/Thomas-Roberts,a876e927,f1ee392d,Thomas Roberts,Sub,USA,MF,24-307,32,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
Sporting JAX,https://fbref.com/en/players/599cabcc/Wan-Kuzain,599cabcc,f1ee392d,Wan Kuzain,Starter,MAS,DM,27-181,58,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,DM,0.0,0.0,0.0,0.0
Sporting JAX,https://fbref.com/en/players/0e459095/Jordan-Rossiter,0e459095,f1ee392d,Jordan Rossiter,Sub,ENG,MF,28-355,29,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
Sporting JAX,https://fbref.com/en/players/c9bff788/Tyshawn-Rose,c9bff788,f1ee392d,Tyshawn Rose,Starter,USA,LB,25-196,90,0,0,0,0,1,1,0,0,2,2,0,0,0,1,0,0,0,LB,0.0,0.0,0.0,0.0
Sporting JAX,https://fbref.com/en/players/f5bfcbf7/Mohamed-Traore,f5bfcbf7,f1ee392d,Mohamed Traore,Starter,SEN,CB,23-211,90,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,CB,0.0,0.0,0.0,0.0
Sporting JAX,https://fbref.com/en/players/c8243890/Antonio-Gomez,c8243890,f1ee392d,Antonio Gomez,Starter,USA,CB,24-089,90,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,CB,0.0,0.0,0.0,0.0
Sporting JAX,https://fbref.com/en/players/92442794/Harvey-Neville,92442794,f1ee392d,Harvey Neville,Starter,IRL,RB,23-261,90,0,0,0,0,0,0,0,0,2,1,0,2,0,1,0,0,0,RB,0.0,0.0,0.0,0.0
Sporting JAX,https://fbref.com/en/players/730dfee1/Christian-Olivares,730dfee1,f1ee392d,Christian Olivares,Starter,USA,GK,24-038,90,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,GK,5.0,1.0,4.0,80.0
Lexington SC,https://fbref.com/en/players/15387e4f/Phillip-Goodrum,15387e4f,80188b8e,Phillip Goodrum,Starter,USA,FW,28-267,90,0,0,0,0,3,0,0,0,0,5,0,1,0,1,0,0,0,FW,0.0,0.0,0.0,0.0
Lexington SC,https://fbref.com/en/players/f6fb4b0d/Michael-Adedokun,f6fb4b0d,80188b8e,Michael Adedokun,Starter,NGA,AM,24-291,83,0,0,0,0,0,0,0,0,2,2,0,3,0,0,0,0,0,AM,0.0,0.0,0.0,0.0
Lexington SC,https://fbref.com/en/players/bbc646ec/Alfredo-Midence,bbc646ec,80188b8e,Alfredo Midence,Sub,HON,MF,23-258,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
Lexington SC,https://fbref.com/en/players/bb4610ab/Nicolas-Firmino,bb4610ab,80188b8e,Nicolas Firmino,Starter,USA,AM,25-043,62,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,AM,0.0,0.0,0.0,0.0
Lexington SC,https://fbref.com/en/players/2501eb59/Jonathan-Lewis,2501eb59,80188b8e,Jonathan Lewis,Sub,USA,"FW,MF",28-283,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Lexington SC,https://fbref.com/en/players/7bb23f0e/Marcus-Epps,7bb23f0e,80188b8e,Marcus Epps,Starter,USA,AM,31-057,90,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,AM,0.0,0.0,0.0,0.0
Lexington SC,https://fbref.com/en/players/1d88419e/Blaine-Ferri,1d88419e,80188b8e,Blaine Ferri,Starter,USA,DM,25-166,90,0,0,0,0,0,0,0,0,1,1,0,3,0,2,0,0,0,DM,0.0,0.0,0.0,0.0
Lexington SC,https://fbref.com/en/players/38088899/Aaron-Molloy,38088899,80188b8e,Aaron Molloy,Starter,IRL,DM,29-062,90,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,DM,0.0,0.0,0.0,0.0
Lexington SC,https://fbref.com/en/players/9732b44c/Joe-Hafferty,9732b44c,80188b8e,Joe Hafferty,Starter,USA,LB,27-358,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,LB,0.0,0.0,0.0,0.0
Lexington SC,https://fbref.com/en/players/3d14c62e/Javain-Brown,3d14c62e,80188b8e,Javain Brown,Sub,JAM,DF,27-005,28,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,DF,0.0,0.0,0.0,0.0
Lexington SC,https://fbref.com/en/players/16ecce68/Arturo-Ordonez,16ecce68,80188b8e,Arturo Ordonez,Starter,ESP,CB,28-296,90,0,0,0,0,2,0,0,0,0,1,0,0,0,4,0,0,0,CB,0.0,0.0,0.0,0.0
Lexington SC,https://fbref.com/en/players/38e88892/Kendall-Burks,38e88892,80188b8e,Kendall Burks,Starter,USA,CB,26-157,90,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,0,CB,0.0,0.0,0.0,0.0
Lexington SC,https://fbref.com/en/players/0a0dcb6f/Jacob-Greene,0a0dcb6f,80188b8e,Jacob Greene,Starter,USA,RB,22-356,90,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,RB,0.0,0.0,0.0,0.0
Lexington SC,https://fbref.com/en/players/2ead66a4/Oliver-Semmle,2ead66a4,80188b8e,Oliver Semmle,Starter,GER,GK,27-351,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,2.0,0.0,2.0,100.0
Sac Republic,https://fbref.com/en/players/840f67fe/Forster-Ajago,840f67fe,80188b8e,Forster Ajago,Starter,GHA,FW,24-210,74,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Sac Republic,https://fbref.com/en/players/9e8e2b3e/Kyle-Edwards,9e8e2b3e,80188b8e,Kyle Edwards,Sub,VIN,FW,30-058,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Sac Republic,https://fbref.com/en/players/f2edb93d/Mayele-Malango,f2edb93d,80188b8e,Mayele Malango,Starter,MWI,AM,29-017,66,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,AM,0.0,0.0,0.0,0.0
Sac Republic,https://fbref.com/en/players/230484f3/Dominik-Wanner,230484f3,80188b8e,Dominik Wanner,Sub,GER,MF,26-314,24,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
Sac Republic,https://fbref.com/en/players/fc6c6b2b/Memo-Rodriguez,fc6c6b2b,80188b8e,Memo Rodriguez,Starter,USA,AM,30-077,90,0,0,0,0,3,0,0,0,4,0,0,4,0,0,0,0,0,AM,0.0,0.0,0.0,0.0
Sac Republic,https://fbref.com/en/players/bc245aa5/Arturo-Rodriguez,bc245aa5,80188b8e,Arturo Rodriguez,Starter,MEX,AM,27-089,66,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,AM,0.0,0.0,0.0,0.0
Sac Republic,https://fbref.com/en/players/509eb2dc/Jose-Casas-de-Abadal,509eb2dc,80188b8e,Jose Casas de Abadal,Sub,USA,MF,25-267,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
Sac Republic,https://fbref.com/en/players/33fdd2aa/Daniel-Crisostomo,33fdd2aa,80188b8e,Daniel Crisostomo,Starter,USA,DM,29-057,90,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,DM,0.0,0.0,0.0,0.0
Sac Republic,https://fbref.com/en/players/36a38acd/Mark-Anthony-Kaye,36a38acd,80188b8e,Mark Anthony Kaye,Starter,CAN,DM,31-102,90,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,DM,0.0,0.0,0.0,0.0
Sac Republic,https://fbref.com/en/players/0a494745/Michelle-Benitez,0a494745,80188b8e,Michelle Benitez,Starter,MEX,LB,30-030,90,0,0,0,0,0,0,1,0,1,1,0,3,0,2,0,0,0,LB,0.0,0.0,0.0,0.0
Sac Republic,https://fbref.com/en/players/84703bc6/Lee-Desmond,84703bc6,80188b8e,Lee Desmond,Starter,IRL,CB,31-051,90,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,CB,0.0,0.0,0.0,0.0
Sac Republic,https://fbref.com/en/players/e068bed0/Freddy-Kleemann,e068bed0,80188b8e,Freddy Kleemann,Starter,USA,CB,26-360,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CB,0.0,0.0,0.0,0.0
Sac Republic,https://fbref.com/en/players/9fda5cd3/Ryan-Spaulding,9fda5cd3,80188b8e,Ryan Spaulding,Starter,USA,RB,27-185,88,0,0,0,0,0,0,0,0,2,2,1,2,0,0,0,0,0,RB,0.0,0.0,0.0,0.0
Sac Republic,https://fbref.com/en/players/fae2f7be/Chibuike-Ukaegbu,fae2f7be,80188b8e,Chibuike Ukaegbu,Sub,USA,DF,19-012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DF,0.0,0.0,0.0,0.0
Sac Republic,https://fbref.com/en/players/f0abea8c/Daniel-Vitiello,f0abea8c,80188b8e,Daniel Vitiello,Starter,USA,GK,30-008,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,1.0,0.0,1.0,100.0
Monterey Bay,https://fbref.com/en/players/2acbf26d/Wesley-Leggett,2acbf26d,4712696c,Wesley Leggett,Starter,USA,FW,24-363,53,0,0,0,0,1,0,0,0,5,4,1,0,0,1,0,0,0,FW,0.0,0.0,0.0,0.0
Monterey Bay,https://fbref.com/en/players/c93e505d/Ilijah-Paul,c93e505d,4712696c,Ilijah Paul,Sub,USA,FW,23-231,37,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Monterey Bay,https://fbref.com/en/players/ac1aa0f9/Omari-Glasgow,ac1aa0f9,4712696c,Omari Glasgow,Starter,GUY,AM,22-112,90,0,0,0,0,4,0,0,0,1,3,1,6,0,0,0,0,0,AM,0.0,0.0,0.0,0.0
Monterey Bay,https://fbref.com/en/players/e6f687f7/Eduardo-Blancas,e6f687f7,4712696c,Eduardo Blancas,Starter,USA,AM,24-120,73,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,AM,0.0,0.0,0.0,0.0
Monterey Bay,https://fbref.com/en/players/73019c31/Sebastian-Lletget,73019c31,4712696c,Sebastian Lletget,Sub,USA,MF,33-192,17,0,0,0,0,0,0,0,0,1,1,0,8,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
Monterey Bay,https://fbref.com/en/players/98b522ee/Giorgi-Lomtadze,98b522ee,4712696c,Giorgi Lomtadze,Starter,GEO,AM,24-135,53,0,0,0,0,1,0,0,0,2,2,0,2,0,0,0,0,0,AM,0.0,0.0,0.0,0.0
Monterey Bay,https://fbref.com/en/players/1f24603a/John-Klein,1f24603a,4712696c,John Klein,Sub,USA,MF,26-117,37,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
Monterey Bay,https://fbref.com/en/players/66edb867/Joel-Garcia,66edb867,4712696c,Joel Garcia,Starter,USA,DM,23-322,90,0,0,0,0,0,0,1,0,5,0,0,4,0,0,0,0,0,DM,0.0,0.0,0.0,0.0
Monterey Bay,https://fbref.com/en/players/d56c0e60/Belmar-Joseph,d56c0e60,4712696c,Belmar Joseph,Starter,HAI,DM,20-152,65,0,0,0,0,0,0,2,1,3,0,0,0,0,2,0,0,0,DM,0.0,0.0,0.0,0.0
Monterey Bay,https://fbref.com/en/players/608b2215/Stuart-Ritchie,608b2215,4712696c,Stuart Ritchie,Starter,USA,LB,24-185,44,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,LB,0.0,0.0,0.0,0.0
Monterey Bay,https://fbref.com/en/players/275c0b66/Nathan-Lobo,275c0b66,4712696c,Nathan Lobo,Sub,NZL,MF,23-088,46,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,MF,0.0,0.0,0.0,0.0
Monterey Bay,https://fbref.com/en/players/459e6dc0/Zackery-Farnsworth,459e6dc0,4712696c,Zackery Farnsworth,Starter,USA,CB,23-244,90,0,0,0,0,2,0,1,0,1,1,0,0,0,1,0,0,0,CB,0.0,0.0,0.0,0.0
Monterey Bay,https://fbref.com/en/players/eb3d8e0c/Kelsey-Egwu,eb3d8e0c,4712696c,Kelsey Egwu,Starter,CAN,CB,22-041,90,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,CB,0.0,0.0,0.0,0.0
Monterey Bay,https://fbref.com/en/players/f54479c0/Luka-Malesevic,f54479c0,4712696c,Luka Malesevic,Starter,MNE,RB,27-225,90,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,RB,0.0,0.0,0.0,0.0
Monterey Bay,https://fbref.com/en/players/36e1de85/Fernando-Delgado,36e1de85,4712696c,Fernando Delgado,Starter,MEX,GK,19-232,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,5.0,3.0,2.0,40.0
El Paso,https://fbref.com/en/players/9bad7100/Rubio-Rubin,9bad7100,4712696c,Rubio Rubin,Starter,GUA,FW,30-013,70,1,1,0,0,2,1,0,0,0,2,2,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
El Paso,https://fbref.com/en/players/49dc9833/Diego-Abitia,49dc9833,4712696c,Diego Abitia,Sub,MEX,FW,22-332,20,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
El Paso,https://fbref.com/en/players/9dc9b03f/Amando-Moreno,9dc9b03f,4712696c,Amando Moreno,Starter,SLV,LW,30-185,77,1,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,LW,0.0,0.0,0.0,0.0
El Paso,https://fbref.com/en/players/752ef25b/Bryant-Farkarlun,752ef25b,4712696c,Bryant Farkarlun,Sub,LBR,FW,24-243,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
El Paso,https://fbref.com/en/players/f984f68b/Eric-Calvillo,f984f68b,4712696c,Eric Calvillo,Starter,SLV,AM,28-071,77,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,AM,0.0,0.0,0.0,0.0
El Paso,https://fbref.com/en/players/14beb1a2/Daniel-Gomez,14beb1a2,4712696c,Daniel Gomez,Sub,USA,MF,25-311,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
El Paso,https://fbref.com/en/players/fb5991a3/Alex-Mendez,fb5991a3,4712696c,Alex Mendez,Starter,USA,AM,25-189,90,1,1,0,0,2,2,0,0,2,1,0,4,0,0,0,0,0,AM,0.0,0.0,0.0,0.0
El Paso,https://fbref.com/en/players/bb666b57/Roberto-Avila,bb666b57,4712696c,Roberto Avila,Starter,USA,RW,25-149,71,0,0,0,0,3,1,0,0,1,4,0,0,0,0,0,0,0,RW,0.0,0.0,0.0,0.0
El Paso,https://fbref.com/en/players/4118b12a/Tony-Alfaro,4118b12a,4712696c,Tony Alfaro,Sub,USA,DF,32-272,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DF,0.0,0.0,0.0,0.0
El Paso,https://fbref.com/en/players/ed0f5bba/Robert-Coronado,ed0f5bba,4712696c,Robert Coronado,Starter,USA,DM,29-223,90,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,DM,0.0,0.0,0.0,0.0
El Paso,https://fbref.com/en/players/179f2aa8/Ricardo-Ruiz,179f2aa8,4712696c,Ricardo Ruiz,Starter,USA,LB,29-130,90,0,0,0,0,0,0,1,0,2,2,0,1,0,0,0,0,0,LB,0.0,0.0,0.0,0.0
El Paso,https://fbref.com/en/players/88691c73/Noah-Dollenmayer,88691c73,4712696c,Noah Dollenmayer,Starter,DOM,CB,26-139,90,0,0,0,0,1,0,0,0,5,2,0,0,0,3,0,0,0,CB,0.0,0.0,0.0,0.0
